delta_abs_error,Solvent_Name
-0.2322960421442987,Cyclohexane
-0.1979071593377739,Cyclohexane
-0.1977619901299476,Cyclohexane
-0.0881586138273085,DMSO
0.1012873672510077,DMSO
0.2139326756046471,DMSO
0.4104202826947086,DMSO
0.4234945476055146,DMSO
0.4684012681245804,DMSO
-0.2554907202720642,DMSO
-0.3211314082145691,DMSO
-0.2304636240005493,DMSO
-0.2110059261322019,DMSO
-0.2255586981773376,DMSO
-0.296957403421402,DMSO
-0.3305654227733612,DMSO
-0.3270938992500307,DMSO
-0.2860743701457977,DMSO
-0.2588436603546142,DMSO
-0.2497702538967132,DMSO
-0.2497702538967132,DMSO
-0.2323129475116728,DMSO
-0.2323129475116729,DMSO
-0.2004936784505844,DMSO
-0.2004936784505844,DMSO
-0.1567282825708389,DMSO
-0.1567282825708389,DMSO
-0.1791954189538956,DMSO
-0.1791954189538956,DMSO
-0.1408159732818604,Ethylene glycol
-0.1408159732818604,Ethylene glycol
-0.1075845641627565,Ethylene glycol
-0.1115499810767916,Ethylene glycol
-0.1400322914123535,Ethylene glycol
-0.1400322914123535,Ethylene glycol
-0.1378952264785766,Ethylene glycol
-0.1378952264785766,Ethylene glycol
-0.0227232575416564,Ethylene glycol
-0.0227232575416564,Ethylene glycol
-0.2083767475365782,DMSO
-0.18806284311083,DMSO
-0.0767471925132652,DMSO
0.1515794216251974,DMSO
0.2638502400368452,DMSO
0.1604053873975391,Ethylene glycol
0.1282931118437494,Ethylene glycol
0.0466878807533178,Ethylene glycol
0.0126825518514317,Ethylene glycol
-0.0071718692779541,Ethylene glycol
0.2076668739318847,Ethylene glycol
0.1779421567916871,Ethylene glycol
0.1629592776298523,Ethylene glycol
0.1314973857641488,Ethylene glycol
0.2457617521286011,Ethylene glycol
0.1747111678123473,Ethylene glycol
0.1695924997329712,Ethylene glycol
0.0833375453948974,Ethylene glycol
0.1808215081691742,Ethylene glycol
-0.537082850933075,Cyclohexane
-0.5462461113929749,Cyclohexane
-0.4764946103096007,Cyclohexane
-0.4463940262794497,Cyclohexane
-0.3614174723625183,Cyclohexane
-0.3249515295028686,Cyclohexane
-0.3230704367160798,Cyclohexane
-0.4664183855056761,Cyclohexane
-0.2975319921970368,Cyclohexane
-0.0998336998745799,NMP
-0.1569036543369293,NMP
-0.1145456545054912,NMP
-0.0915778037160635,NMP
-0.1157486587762833,NMP
-0.2486665993928909,NMP
-0.2228385508060454,NMP
-0.2535764276981354,NMP
-0.235628306865692,NMP
-0.2636500597000122,NMP
-0.5102643966674804,DMSO
-0.5186461480334401,DMSO
-0.5796510875225067,DMSO
-0.5962750315666198,DMSO
-0.4843292087316513,DMSO
-0.4326909929513931,DMSO
-0.3769979625940323,DMSO
0.40689218044281,Ethylene glycol
0.472489625688814,Ethylene glycol
0.3621026490056427,Ethylene glycol
0.3418413764564594,Ethylene glycol
0.2098223750711576,Ethylene glycol
0.1967199557219384,Ethylene glycol
0.2137644372175917,Ethylene glycol
0.3706345540146175,Ethylene glycol
0.3078892827033996,Ethylene glycol
0.2516268491744995,Ethylene glycol
0.2982456684112551,Ethylene glycol
0.4208641052246095,Ethylene glycol
0.4580745697021486,Ethylene glycol
0.497955322265625,Ethylene glycol
0.5541220903396606,Ethylene glycol
0.5138177871704102,Ethylene glycol
0.4030879735946655,Ethylene glycol
0.2318986654281616,Ethylene glycol
0.1491848230361938,Ethylene glycol
0.1441806554794312,Ethylene glycol
0.0753374993801117,n-Propyl acetate
0.0390558946524869,n-Propyl acetate
0.0457312202571479,n-Propyl acetate
0.0109368860721588,n-Propyl acetate
0.0045664608478546,n-Propyl acetate
0.0664921924471856,n-Propyl acetate
0.038444992620498,n-Propyl acetate
0.0357211753726005,n-Propyl acetate
0.0232817009091377,n-Propyl acetate
-0.4551128149032593,NMP
-0.509250283241272,NMP
-0.5116467475891113,NMP
-0.5328216552734375,NMP
-0.4629065990447998,NMP
-0.5044950246810913,NMP
-0.6011889576911926,NMP
-0.3083836513300327,NMP
-0.2733429853838045,NMP
-0.404178261756897,DMSO
-0.4401096105575562,DMSO
-0.4416828155517576,DMSO
-0.4199546575546264,DMSO
-0.3594262599945069,DMSO
-0.1958390474319458,Ethylene glycol
-0.1601792573928833,Ethylene glycol
-0.1575320959091187,Ethylene glycol
-0.0857184869809341,Ethylene glycol
0.0017578788377879,Ethylene glycol
0.2055044770240783,n-Propyl acetate
0.2400225400924682,n-Propyl acetate
0.2058652043342589,n-Propyl acetate
0.1272121854126454,n-Propyl acetate
0.1359062790870667,n-Propyl acetate
0.0469373291502324,n-Propyl acetate
-0.0942898257635533,n-Propyl acetate
-0.0840880274772644,n-Propyl acetate
-0.0882633030414581,n-Propyl acetate
-0.2261382639408111,Ethylene glycol
-0.2406243979930878,Ethylene glycol
-0.2430073544383049,Ethylene glycol
-0.1976721351966262,Ethylene glycol
-0.2425459939986467,Ethylene glycol
-0.1942760944366455,Ethylene glycol
-0.2494026646018028,Ethylene glycol
-0.2104869484901428,Ethylene glycol
-0.1212702989578247,Ethylene glycol
-0.0111602544784545,n-Propyl acetate
-0.0107187032699585,n-Propyl acetate
0.0502658596019719,n-Propyl acetate
0.0357018113136291,n-Propyl acetate
0.028092861175537,n-Propyl acetate
0.0809273719787598,n-Propyl acetate
-0.0079856514930725,n-Propyl acetate
-0.0013660192489624,n-Propyl acetate
0.0473367882918156,n-Propyl acetate
0.0697311263896354,n-Propyl acetate
0.0930379629135132,Ethylene glycol
0.1663123369216919,Ethylene glycol
0.2151769399642943,Ethylene glycol
-0.0406872034072876,Ethylene glycol
-0.0377859473228454,Ethylene glycol
-0.0563363432884215,Ethylene glycol
-0.0032702088356018,Ethylene glycol
0.0557726621627807,Ethylene glycol
0.0882315039634705,Ethylene glycol
0.009986788034439,Ethylene glycol
0.2171860337257385,n-Propyl acetate
0.0830525159835816,n-Propyl acetate
0.021188199520111,n-Propyl acetate
0.1382438540458679,n-Propyl acetate
0.0912046177086116,n-Propyl acetate
0.0394612888495309,n-Propyl acetate
-0.0207322838850542,n-Propyl acetate
-0.1356204330946636,n-Propyl acetate
-0.1156113147735596,n-Propyl acetate
0.2208521366119384,Cyclohexane
0.202181339263916,Cyclohexane
0.1996207237243652,Cyclohexane
0.2552958726882935,Cyclohexane
0.1799439191818237,Cyclohexane
0.0523768663406372,Cyclohexane
0.0343588590621947,Cyclohexane
0.0566121339797973,Cyclohexane
0.0222359895706176,Cyclohexane
0.0321512222290039,Cyclohexane
0.0364302176798441,Cyclohexane
-0.0245084975303023,Cyclohexane
-0.0122597206661661,Cyclohexane
0.0086549520492553,Cyclohexane
-0.148146390914917,Cyclohexane
-0.1004602909088134,Cyclohexane
-0.1319408416748047,Cyclohexane
-0.1425038576126098,Cyclohexane
0.0655537247732774,Cyclohexane
0.256508231163025,Ethylene glycol
-0.5104625225067139,Cyclohexane
-0.1728041768074035,Ethylene glycol
-0.2211295366287231,Ethylene glycol
-0.2239381670951843,Ethylene glycol
-0.2819866538047791,Ethylene glycol
-0.2139877080917357,Ethylene glycol
-0.2690723538398742,Ethylene glycol
0.2708439826965333,n-Propyl acetate
0.2931072115898132,n-Propyl acetate
0.2147457599639892,n-Propyl acetate
0.2656426429748534,n-Propyl acetate
0.1972083552472952,n-Propyl acetate
0.1183869046073261,n-Propyl acetate
-0.0049033535587946,n-Propyl acetate
-0.0467624962329865,n-Propyl acetate
-0.0850601494312287,n-Propyl acetate
0.1579412221908568,n-Propyl acetate
0.1621963977813721,n-Propyl acetate
0.1018527150154113,n-Propyl acetate
0.1513293385505676,n-Propyl acetate
0.1880292296409607,n-Propyl acetate
0.107718676328659,n-Propyl acetate
0.0717237293720245,n-Propyl acetate
0.0511510670185089,n-Propyl acetate
0.0524078607559203,n-Propyl acetate
0.0711600631475448,n-Propyl acetate
0.174486458301544,Ethylene glycol
0.1675421595573425,Ethylene glycol
0.1793901920318604,Ethylene glycol
0.1450597643852234,Ethylene glycol
0.1771687269210815,Ethylene glycol
0.2383112907409668,Ethylene glycol
0.2618747055530548,Ethylene glycol
0.2243324518203735,Ethylene glycol
0.1623785495758056,Ethylene glycol
0.1677585989236832,Ethylene glycol
-0.2687026858329773,DMSO
-0.2953410744667053,DMSO
-0.242397665977478,DMSO
-0.3249320387840271,DMSO
-0.20536869764328,DMSO
-0.1341986060142517,DMSO
-0.1073896884918212,DMSO
-0.0763280987739563,DMSO
0.0086694101403167,n-Propyl acetate
-0.0535381324139488,n-Propyl acetate
-0.0412264064181775,n-Propyl acetate
-0.1254289488148348,n-Propyl acetate
-0.2048294013478596,n-Propyl acetate
-0.1737137330276857,n-Propyl acetate
-0.2235287645225989,n-Propyl acetate
-0.2294909464900683,n-Propyl acetate
-0.1712902110827068,n-Propyl acetate
-0.1432625891332481,n-Propyl acetate
0.4298489093780518,n-Propyl acetate
0.3577942848205566,n-Propyl acetate
0.3581647047941089,n-Propyl acetate
0.4125581630691962,n-Propyl acetate
0.3726260036976995,n-Propyl acetate
0.2232144325356598,n-Propyl acetate
0.2068083308709813,n-Propyl acetate
0.2614405204083506,n-Propyl acetate
0.1740502103588458,n-Propyl acetate
0.037096946171661,n-Propyl acetate
-0.4472718238830567,NMP
-0.4432770013809204,NMP
-0.5226595997810364,NMP
-0.4115329384803772,NMP
-0.3757537603378296,NMP
-0.3569610118865967,NMP
-0.278382956981659,NMP
-0.3763990104198457,NMP
-0.3739097118377686,NMP
-0.3615678548812866,NMP
-0.5817025601863861,DMSO
-0.5515539348125458,DMSO
-0.5941928774118425,DMSO
-0.5126064717769623,DMSO
-0.4716138411313295,DMSO
-0.4405156224966049,DMSO
0.5088924730864699,Cyclohexane
0.625007243939452,Cyclohexane
0.5508449077606202,Cyclohexane
0.5972568988800049,Cyclohexane
0.6623785495758057,Cyclohexane
0.7575018405914307,Cyclohexane
0.6716599464416505,Cyclohexane
0.8138457507867409,Cyclohexane
0.7359069585800172,Cyclohexane
-0.0056364598035174,n-Propyl acetate
0.1773605942726136,n-Propyl acetate
0.2523600824212629,n-Propyl acetate
0.2540714981059789,n-Propyl acetate
0.2277604269937107,n-Propyl acetate
0.1525155901908874,n-Propyl acetate
0.162737637758255,n-Propyl acetate
0.1789998710155487,n-Propyl acetate
0.1132408976554871,n-Propyl acetate
-0.7171900272369385,DMSO
-0.6199473142623901,DMSO
-0.6571698188781738,DMSO
-0.6986193656921388,DMSO
-0.5235356390476227,DMSO
-0.3351439535617828,DMSO
-0.3791149258613587,DMSO
-0.3889371454715729,DMSO
-0.4035178422927856,DMSO
-0.1444422006607055,n-Propyl acetate
-0.1719394326210022,n-Propyl acetate
-0.132216215133667,n-Propyl acetate
-0.0985493659973145,n-Propyl acetate
-0.0132758617401123,n-Propyl acetate
-0.0217970013618469,n-Propyl acetate
-0.0330818295478821,n-Propyl acetate
-0.0473458170890808,n-Propyl acetate
-0.1534702777862548,n-Propyl acetate
0.2048732042312622,n-Propyl acetate
0.1246733665466308,n-Propyl acetate
0.0866264700889586,n-Propyl acetate
0.1613458395004273,n-Propyl acetate
0.2961118817329407,n-Propyl acetate
0.2451106309890746,n-Propyl acetate
0.2347989678382874,n-Propyl acetate
0.1951242685317993,n-Propyl acetate
0.2320546507835388,n-Propyl acetate
0.0012354415447493,n-Propyl acetate
-0.0187527010392103,n-Propyl acetate
-0.0777203967584078,n-Propyl acetate
-0.0946174775576476,n-Propyl acetate
-0.090677691568547,n-Propyl acetate
0.0691911192653211,n-Propyl acetate
0.0720371739957429,n-Propyl acetate
0.0410306033957679,n-Propyl acetate
0.038977591339568,n-Propyl acetate
-0.0309333801269531,Ethylene glycol
-0.0271494388580322,Ethylene glycol
-0.102401852607727,Ethylene glycol
-0.1439573764801025,Ethylene glycol
-0.1981483697891235,Ethylene glycol
-0.0889793634414672,Ethylene glycol
-0.0469051599502563,Ethylene glycol
0.0349966883659362,Ethylene glycol
-0.0128563642501831,Ethylene glycol
0.077342537109307,NMP
0.0278010040087535,NMP
0.211125409402909,NMP
0.1121469572036897,NMP
0.1306491295954899,NMP
0.1447211947123801,NMP
0.2216535471070129,NMP
0.1575048001691898,NMP
0.0575216449709702,NMP
-0.1307439638706178,DMSO
-0.1289825439453125,DMSO
-0.102236270904541,DMSO
-0.1754356615226235,DMSO
-0.0751289643916504,DMSO
-0.1649681850984867,DMSO
-0.0880203247070312,DMSO
0.7253077030181886,Cyclohexane
0.7670298814773561,Cyclohexane
0.7986049652099609,Cyclohexane
0.7895190715789793,Cyclohexane
0.7373989820480348,Cyclohexane
0.7168463468551636,Cyclohexane
0.6191289424896238,Cyclohexane
-0.0043113231658935,n-Propyl acetate
-0.060197114944458,n-Propyl acetate
0.0069007873535155,n-Propyl acetate
0.0069007873535156,n-Propyl acetate
-0.0284352302551268,n-Propyl acetate
-0.0407160520553588,n-Propyl acetate
-0.0609081983566283,n-Propyl acetate
-0.0727713108062745,n-Propyl acetate
-0.0954272747039794,n-Propyl acetate
-0.0670543909072876,n-Propyl acetate
-0.0196610689163208,n-Propyl acetate
-0.0177946090698243,n-Propyl acetate
0.017768144607544,n-Propyl acetate
0.0177681446075439,n-Propyl acetate
0.2006093263626099,NMP
0.141268253326416,NMP
0.1543836593627929,NMP
0.1040507555007934,NMP
0.2369376420974731,NMP
0.244519293308258,NMP
0.2283133268356324,NMP
0.2348598837852478,NMP
-0.9377344846725464,Cyclohexane
-0.818909706851322,Cyclohexane
-0.4496010225213842,Cyclohexane
-0.3119860111972219,Cyclohexane
-0.4313864832414622,Cyclohexane
-0.5287376508185582,Cyclohexane
-0.639316934292216,Cyclohexane
-0.6856390842135603,Cyclohexane
-0.7423864029882816,Cyclohexane
-0.1874974880959785,n-Propyl acetate
-0.2114951610565185,n-Propyl acetate
-0.2241365313529968,n-Propyl acetate
-0.1604224606968526,n-Propyl acetate
-0.0419463372941403,n-Propyl acetate
-0.0559126694769498,n-Propyl acetate
-0.0072159847074507,n-Propyl acetate
0.053108176053945,n-Propyl acetate
0.1433595258924417,n-Propyl acetate
0.165217399597168,NMP
0.0733163356781006,NMP
0.0438295602798462,NMP
0.1076290476413555,NMP
-0.0775596499443054,NMP
0.1001651988609997,NMP
-0.0365703105926513,NMP
-0.0967634916305542,NMP
0.3443450927734375,NMP
0.2384005784988403,NMP
0.0863988599596399,NMP
0.0390792625938511,NMP
0.0530244112014771,NMP
-0.0170909595076328,NMP
-0.096196705919228,NMP
-0.0826758895410745,NMP
0.092577040195465,NMP
0.2036803364753723,NMP
0.17277193069458,NMP
0.1910312175750732,NMP
0.2068035006523132,NMP
0.2073245644569397,NMP
0.2871320843696594,NMP
0.3770837783813477,NMP
-0.4687352776527403,NMP
-0.541560173034668,NMP
-0.3593120574951173,NMP
-0.3791592717170715,NMP
-0.3652629256248474,NMP
-0.2784859538078308,NMP
-0.2835144400596618,NMP
-0.264708399772644,NMP
-0.1433359384536741,DMSO
-0.3083879724144935,DMSO
-0.2744314819574356,DMSO
-0.2954730838537216,DMSO
-0.2242925614118576,DMSO
-0.2154742926359176,DMSO
-0.3427276611328125,DMSO
-0.316642053425312,DMSO
-0.2650940716266632,DMSO
-0.2423887252807621,DMSO
-0.0389433652162552,Ethylene glycol
0.0595756471157074,Ethylene glycol
0.0385806858539582,Ethylene glycol
0.0043029487133026,Ethylene glycol
0.0086793601512908,Ethylene glycol
-0.1099532565639297,Ethylene glycol
-0.2478191093202658,Ethylene glycol
-0.2390748262405396,Ethylene glycol
-0.158696174621582,Ethylene glycol
-0.0785376131534576,Ethylene glycol
-0.007537841796875,Ethylene glycol
-0.0006785392761231,Ethylene glycol
0.0015456676483154,Ethylene glycol
0.0517306327819824,Ethylene glycol
0.0616271495819091,Ethylene glycol
-0.0942568778991699,Ethylene glycol
-0.1149451732635498,Ethylene glycol
-0.0984261035919189,Ethylene glycol
-0.1020441055297852,Ethylene glycol
-0.1169369220733643,Ethylene glycol
-0.0786231756210326,Cyclohexane
-0.1555110216140747,Cyclohexane
-0.1199278831481933,Cyclohexane
-0.0493090152740478,Cyclohexane
-0.0018444061279297,Cyclohexane
-0.0823147296905516,Cyclohexane
-0.0392584800720214,Cyclohexane
-0.0842699408531189,Cyclohexane
-0.0664198398590086,Cyclohexane
-0.130703866481781,Cyclohexane
-0.4326533079147339,DMSO
-0.3778235912322998,DMSO
-0.4528617858886719,DMSO
-0.4221768379211426,DMSO
-0.3838468194007873,DMSO
-0.3915593028068542,DMSO
-0.3830558061599732,DMSO
-0.3079913854598999,DMSO
-0.4338080883026123,Cyclohexane
-0.3037757873535156,Cyclohexane
-0.2776646614074707,Cyclohexane
-0.4424906373023987,Cyclohexane
-0.4603272080421448,Cyclohexane
-0.3796460032463074,Cyclohexane
-0.2567993402481079,Cyclohexane
-0.2055497169494629,Cyclohexane
-0.2281495332717895,Cyclohexane
-0.1639859080314636,Cyclohexane
0.1105112224260101,n-Propyl acetate
0.0257918891464357,n-Propyl acetate
0.0478385090827942,n-Propyl acetate
0.0182870030403138,n-Propyl acetate
0.0626265704631805,n-Propyl acetate
0.0411990494874381,n-Propyl acetate
-0.0056582044789794,n-Propyl acetate
-0.0308109643312028,n-Propyl acetate
0.1710850740454593,n-Propyl acetate
0.1780482979283837,n-Propyl acetate
0.2008964102600981,n-Propyl acetate
0.3061864095768766,n-Propyl acetate
0.2406164242775839,n-Propyl acetate
0.2028345398218735,n-Propyl acetate
0.1522629294265014,n-Propyl acetate
0.1229317497627748,n-Propyl acetate
0.0667005818603284,n-Propyl acetate
-0.4551393985748291,Cyclohexane
-0.3785815238952636,Cyclohexane
-0.3061895370483398,Cyclohexane
-0.3990914821624756,Cyclohexane
-0.4217292070388794,Cyclohexane
-0.5303622484207153,Cyclohexane
-0.6082724332809453,Cyclohexane
-0.6527552604675293,Cyclohexane
-0.5384784936904905,Cyclohexane
-0.4821690320968628,Cyclohexane
-0.2740683555603027,DMSO
-0.2395811080932617,DMSO
-0.2720990777015686,DMSO
-0.2434795945882798,DMSO
-0.0340748205780983,DMSO
-0.0120677649974823,DMSO
0.0776216629892587,DMSO
0.0932386256754398,DMSO
0.0999933481216431,Ethylene glycol
0.1864322423934936,Ethylene glycol
0.1848630905151367,Ethylene glycol
0.2766081094741821,Ethylene glycol
0.1927987337112427,Ethylene glycol
0.1754608154296875,Ethylene glycol
0.1879932880401612,Ethylene glycol
0.140552282333374,Ethylene glycol
0.1286685466766358,Ethylene glycol
0.0752758979797363,Ethylene glycol
-0.741500735282898,Cyclohexane
-0.7429400682449341,Cyclohexane
-0.7429400682449343,Cyclohexane
-0.713996410369873,Cyclohexane
-0.713996410369873,Cyclohexane
-0.6482782363891602,Cyclohexane
-0.6482782363891604,Cyclohexane
-0.5624716281890869,Cyclohexane
-0.5624716281890869,Cyclohexane
-0.4593018293380736,Cyclohexane
-0.4593018293380737,Cyclohexane
-0.3875885009765625,Cyclohexane
-0.3875885009765623,Cyclohexane
-0.2013893127441406,Cyclohexane
-0.2013893127441406,Cyclohexane
-0.439369320869446,Cyclohexane
-0.4393693208694456,Cyclohexane
-0.39262855052948,Cyclohexane
-0.3471601009368896,Cyclohexane
0.0718984875882191,n-Propyl acetate
0.0768271684646607,n-Propyl acetate
0.1381598711013794,n-Propyl acetate
0.0842281579971313,n-Propyl acetate
0.1544378399848938,n-Propyl acetate
0.1571654677391052,n-Propyl acetate
0.0955129265785217,n-Propyl acetate
0.0833989977836609,n-Propyl acetate
0.0869417786598204,n-Propyl acetate
0.4984033107757569,DMSO
0.6146698296070099,DMSO
0.5563435256481172,DMSO
0.2156626382769538,DMSO
0.4682955020108146,DMSO
0.1819193326285431,DMSO
0.3700569868087769,DMSO
0.0598311152490342,DMSO
0.293221032461652,DMSO
-0.0193225937509883,DMSO
0.2110400012365716,DMSO
-0.0794420863394149,DMSO
0.1429009302859334,DMSO
-0.1191160115352688,DMSO
0.0595966712960734,DMSO
-0.147662124566105,DMSO
-0.1973412261760674,DMSO
-0.1893597841262819,Ethylene glycol
-0.0606240034103393,Ethylene glycol
0.0318674445152282,Ethylene glycol
-0.0802142620086667,Ethylene glycol
-0.1269882917404174,Ethylene glycol
-0.1069954633712768,Ethylene glycol
-0.2242677211761472,Ethylene glycol
-0.1969165205955505,Ethylene glycol
-0.0600276291370391,Ethylene glycol
-0.0256359577178955,Ethylene glycol
0.0862658023834228,n-Propyl acetate
0.1060324907302856,n-Propyl acetate
0.1788411140441894,n-Propyl acetate
0.1378011703491211,n-Propyl acetate
0.1863292455673217,n-Propyl acetate
0.1508996486663817,n-Propyl acetate
0.0935467481613159,n-Propyl acetate
0.1716629266738891,n-Propyl acetate
0.1615056991577149,n-Propyl acetate
-0.0882882475852966,NMP
0.2017886387406806,Ethylene glycol
0.1686352491378785,n-Propyl acetate
-0.0593280514526766,n-Propyl acetate
-0.0923793912439059,n-Propyl acetate
-0.1109958886320453,n-Propyl acetate
-0.1634795763786748,n-Propyl acetate
-0.1214128081009318,n-Propyl acetate
-0.1694656610488892,n-Propyl acetate
-0.1516728401184082,n-Propyl acetate
-0.2142309546470641,n-Propyl acetate
-0.2619291278216114,Cyclohexane
-0.3050892223228222,Cyclohexane
-0.1743529466171916,Cyclohexane
0.0291907557700041,Cyclohexane
-0.0440345003647917,Cyclohexane
-0.1661366334061969,Cyclohexane
-0.0651063273344865,Cyclohexane
-0.0061107475086355,Cyclohexane
0.2904573528613959,NMP
0.2224852523598617,NMP
0.1030595183564875,NMP
0.1154773000945632,NMP
0.0758317863116234,NMP
-0.0481069884759883,NMP
-0.164046632113158,NMP
-0.1885075621184746,NMP
-0.3165878432700473,NMP
-0.3135130597380313,NMP
-0.3210634589195251,DMSO
-0.3532404005527496,DMSO
-0.3590549230575562,DMSO
-0.3363808691501618,DMSO
-0.4131602346897125,DMSO
-0.3676201403141023,DMSO
-0.3906962275505066,DMSO
-0.2713620662689209,Ethylene glycol
-0.2600269317626953,Ethylene glycol
-0.2433371543884277,Ethylene glycol
-0.2867289781570434,Ethylene glycol
-0.3433327674865722,Ethylene glycol
-0.4415048956871034,Ethylene glycol
-0.3519943356513976,Ethylene glycol
-0.2759389877319336,Ethylene glycol
-0.2331708073616029,Ethylene glycol
-0.155316948890686,Ethylene glycol
-0.3290376663208008,DMSO
-0.3011907637119294,DMSO
-0.3620585203170777,DMSO
-0.3451248481869697,DMSO
-0.2334321066737174,DMSO
-0.1483410745859146,DMSO
-0.1406262852251529,DMSO
-0.172085601836443,DMSO
-0.1768978340551257,DMSO
-0.3084153336600428,DMSO
0.0658709704875946,NMP
0.1005187779664992,NMP
0.097010612487793,NMP
0.1256466545164586,NMP
0.1421716371551156,NMP
0.145854327827692,NMP
0.1604706831276416,NMP
0.0983506608754395,NMP
0.0983794350177049,NMP
0.0627187713980674,NMP
0.0554943308234213,NMP
0.0655075982213021,NMP
0.0614844784140586,NMP
0.0230687856674194,NMP
0.0437826812267304,NMP
0.0526362657546997,Cyclohexane
0.0410720109939574,Cyclohexane
0.1503158807754516,Cyclohexane
0.1605615615844727,Cyclohexane
0.1272217631340026,Cyclohexane
0.1559184193611145,Cyclohexane
0.1492817997932434,Cyclohexane
0.1341380476951598,Cyclohexane
0.1107699871063233,Cyclohexane
0.1104532503497999,Cyclohexane
0.0671595335006714,Cyclohexane
0.2036046981811523,Cyclohexane
0.063092827796936,Cyclohexane
0.0753881931304931,Cyclohexane
-0.0638730525970459,Cyclohexane
-0.1421301364898681,Cyclohexane
-0.2009855508804321,Cyclohexane
-0.0193756818771362,Cyclohexane
-0.0951740741729736,Cyclohexane
-0.0316434800624847,n-Propyl acetate
-0.0013650357723236,n-Propyl acetate
0.0002099573612213,n-Propyl acetate
-0.005743940360844,n-Propyl acetate
-0.0361479474276251,n-Propyl acetate
-0.0011253427459763,n-Propyl acetate
-0.0248533087279597,n-Propyl acetate
-0.0163749366761192,n-Propyl acetate
0.0245828628540039,n-Propyl acetate
-0.0301241704691031,n-Propyl acetate
-0.6457878351211548,Cyclohexane
-0.5775027275085449,Cyclohexane
-0.5891088247299194,Cyclohexane
-0.5394532680511475,Cyclohexane
-0.5435107946395874,Cyclohexane
-0.4542725086212156,Cyclohexane
-0.4573365449905395,Cyclohexane
-0.4080373048782348,Cyclohexane
-0.4399802684783933,Cyclohexane
-0.3614906072616577,Cyclohexane
-0.3630825281143188,Cyclohexane
-0.3200324773788452,Cyclohexane
-0.2989450693130493,Cyclohexane
0.071522831916809,NMP
0.0788051486015319,NMP
0.0196986198425292,NMP
0.0775429606437683,NMP
-0.0133919417858124,NMP
0.0068859159946441,NMP
0.0221343040466308,NMP
0.027515023946762,NMP
-0.0262015883154333,NMP
-0.0586137771606445,NMP
0.3002440575510263,DMSO
0.2046265006065368,DMSO
0.2402811646461486,DMSO
-0.1842923601892042,DMSO
-0.2812366485595703,DMSO
0.1188490390777587,Ethylene glycol
0.2049796655774116,Ethylene glycol
0.1556107252836228,Ethylene glycol
0.2061285376548767,Ethylene glycol
0.2887886970547023,Ethylene glycol
-0.1104009747505188,DMSO
-0.1017547845840457,DMSO
-0.0806989073753357,DMSO
-0.0741833448410034,DMSO
-0.0593945384025572,DMSO
-0.1224374771118165,DMSO
-0.1544548869132994,DMSO
-0.1764925718307496,DMSO
-0.235970914363861,DMSO
0.4355950355529785,Ethylene glycol
0.4660756587982179,Ethylene glycol
0.4479140833753269,Ethylene glycol
0.3425879895978065,Ethylene glycol
0.4042949951187424,Ethylene glycol
0.4372409327180257,Ethylene glycol
0.4537930717011651,Ethylene glycol
0.5100919529795647,Ethylene glycol
0.5073570460081102,Ethylene glycol
0.5932291597127916,Ethylene glycol
0.5320228934288026,Ethylene glycol
0.4318945035338402,Ethylene glycol
-0.3388887643814087,Cyclohexane
-0.2931714057922363,Cyclohexane
-0.4278661608695984,Cyclohexane
-0.3902819752693177,Cyclohexane
-0.3376901149749756,Cyclohexane
-0.3574440479278565,Cyclohexane
-0.3428846597671509,Cyclohexane
-0.2980674207210541,Cyclohexane
-0.313022255897522,Cyclohexane
-0.2381891831755639,Cyclohexane
-0.1752571910619735,Cyclohexane
-0.0544644445180892,Cyclohexane
-0.0653972029685974,Cyclohexane
-0.0441179871559143,Cyclohexane
-0.1298931241035461,Cyclohexane
-0.1769486069679261,Cyclohexane
-0.2091212272644043,Cyclohexane
-0.0559345707297325,n-Propyl acetate
0.0003621755167842,n-Propyl acetate
-0.0553671568632126,n-Propyl acetate
-0.0794334560632705,n-Propyl acetate
-0.0085628479719161,n-Propyl acetate
-0.044026323636008,n-Propyl acetate
0.0342678274958103,n-Propyl acetate
-0.0036762209520174,n-Propyl acetate
0.1378785098755774,n-Propyl acetate
-0.0439980598757195,Ethylene glycol
-0.2860435245265285,Ethylene glycol
-0.182683527469635,Ethylene glycol
-0.1773234605789185,Ethylene glycol
-0.4035173952579498,Ethylene glycol
-0.5817273035645485,Ethylene glycol
-0.1752941608428955,Cyclohexane
-0.1363477706909179,Cyclohexane
-0.1059527397155761,Cyclohexane
-0.1090842485427856,Cyclohexane
-0.0672599077224731,Cyclohexane
-0.271004557609558,Cyclohexane
-0.1489808559417724,Cyclohexane
-0.2496200799942015,Cyclohexane
-0.0092033520340919,NMP
0.0202299728989601,NMP
0.0131900385022163,NMP
-0.0686687482520937,NMP
-0.0808115825057029,NMP
-0.0502388598397374,NMP
-0.0667427573353052,NMP
-0.0345904976129531,NMP
-0.0346192717552185,NMP
-0.0562284365296363,NMP
-0.0592821091413497,NMP
-0.0801752284169197,NMP
-0.0813149511814117,NMP
-0.049515351653099,NMP
-0.066752016544342,NMP
0.1348233222961425,Ethylene glycol
0.0779294967651367,Ethylene glycol
0.0197653770446777,Ethylene glycol
-0.0739748477935789,Ethylene glycol
-0.0178017616271973,Ethylene glycol
-0.1594811677932739,Ethylene glycol
-0.0988680124282835,Ethylene glycol
-0.065196394920349,Ethylene glycol
