LogS,split
0.424985697601428,training/common sample
-1.996630262815996,training/common sample
0.2009799685232276,training/common sample
-1.1901537256584314,training/common sample
-1.694342574720037,training/common sample
-0.8836740610374967,training/common sample
-0.7702077280081294,training/common sample
-1.0592083557085044,training/common sample
-0.8061845220896923,training/common sample
-0.3090689091054101,training/common sample
0.409796374993662,training/common sample
-0.6712007948703549,training/common sample
-1.4454976106669108,training/common sample
-0.8974383675118494,training/common sample
-0.6987217906759541,training/common sample
-0.0067700507041023,training/common sample
0.4054775705603271,training/common sample
-1.4509042421340088,training/common sample
-1.7347098284514697,training/common sample
-3.498722464658938,training/common sample
-0.9564843509619684,training/common sample
-2.6151079820412773,training/common sample
0.7211672685419752,training/common sample
-0.2987250689783276,training/common sample
-1.6068890204083377,training/common sample
-1.077226345740087,training/common sample
-0.0189593265482385,training/common sample
-0.5572299108561087,training/common sample
-0.689804759328493,training/common sample
-0.2786741536511787,training/common sample
0.3582599131567285,training/common sample
-0.4829556405439021,training/common sample
-1.0829818716996764,training/common sample
-0.265682358665557,training/common sample
-1.361673357991655,training/common sample
-1.3728792743507945,training/common sample
-0.9207859903959532,training/common sample
-0.4320983729486818,training/common sample
-0.8468813932913366,training/common sample
-0.3043551885794303,training/common sample
-1.0617560780187902,training/common sample
-1.5038550171730551,training/common sample
-1.9899619697340565,training/common sample
-1.3003760067125163,training/common sample
-0.3433711539067592,training/common sample
-0.4227015792476933,training/common sample
-1.4366455067866175,training/common sample
-0.4831650838595596,training/common sample
-1.0395493662373514,training/common sample
-1.41734468877966,training/common sample
0.774165611806341,training/common sample
-1.2480776219869558,training/common sample
-0.1825014833928132,training/common sample
-0.5514858594286683,training/common sample
-0.5153152089094599,training/common sample
-1.99625021853108,training/common sample
-3.4109242274009,training/common sample
-0.7386847326745845,training/common sample
-3.5555856252086824,training/common sample
-1.8765374169837392,training/common sample
-2.390087007516177,training/common sample
0.4219603857426653,training/common sample
-0.3548930258455708,training/common sample
0.110623265626545,training/common sample
-1.3099965271092529,training/common sample
-0.5283791224495044,training/common sample
-3.9487515360770526,training/common sample
-1.7055310729823816,training/common sample
0.819503192893724,training/common sample
-1.7373892430474749,training/common sample
-1.9576051558193133,training/common sample
-0.0670215742074018,training/common sample
-0.0365059873270322,training/common sample
-2.638165747615258,training/common sample
-2.252542584632287,training/common sample
-0.4921187314390951,training/common sample
0.5239500952252741,training/common sample
-2.765784468070537,training/common sample
-2.0582379672242053,training/common sample
-0.3937874868051095,training/common sample
-1.0747764769449444,training/common sample
0.7360351254830583,training/common sample
-0.3856309057616228,training/common sample
-0.0857406873544087,training/common sample
-0.0828106445626597,training/common sample
-2.4585027545702114,training/common sample
-2.190068286955535,training/common sample
0.5806378705864993,training/common sample
-1.4731545679085067,training/common sample
-1.1157761435988072,training/common sample
-0.2827238974741883,training/common sample
-0.8284202555253213,training/common sample
0.119917759603754,training/common sample
-0.0116134245017179,training/common sample
0.3747757857056316,training/common sample
1.2327984422327614,training/common sample
1.169460945184819,training/common sample
-2.125107608544577,training/common sample
0.4747181220208413,training/common sample
-1.081590630215652,training/common sample
-1.481139572781284,training/common sample
-0.6116158327408263,training/common sample
-0.973924527962294,training/common sample
-1.5363108164310078,training/common sample
0.5171342949041163,training/common sample
0.3736658769660523,training/common sample
-1.2629017707318568,training/common sample
-0.2742653927501366,training/common sample
-3.4486078347216136,training/common sample
-0.3618321402999048,training/common sample
-0.2654027947113969,training/common sample
-1.3049288156718355,training/common sample
-2.45001463677644,training/common sample
1.0735804091312589,training/common sample
-0.4817805321330245,training/common sample
-1.250990179704474,training/common sample
-1.8867608063906596,training/common sample
1.0059263007145645,training/common sample
-0.9716232876088156,training/common sample
-0.2939963111922904,training/common sample
0.9891447649628344,training/common sample
-1.452167478916109,training/common sample
-3.242832844055358,training/common sample
0.0007892415181848,training/common sample
0.2745244295062846,training/common sample
0.0112751170726699,training/common sample
-3.2831113698549435,training/common sample
-0.6513122607291886,training/common sample
-0.1301515452650876,training/common sample
-1.5922713943662816,training/common sample
-1.6149537471827042,training/common sample
-0.8409407983570125,training/common sample
-0.6141309496335888,training/common sample
-0.8416499441567363,training/common sample
-5.004674459659942,training/common sample
-3.952021192272677,training/common sample
0.4471976323089038,training/common sample
0.8227557612227435,training/common sample
0.0787630901126019,training/common sample
-2.0671603257555105,training/common sample
-1.6211265036516305,training/common sample
-2.0521090154431176,training/common sample
-1.6020186212001806,training/common sample
-4.019119262579384,training/common sample
-0.7281958172189915,training/common sample
0.0544676778827515,training/common sample
-1.357815698338963,training/common sample
0.0010682429670017,training/common sample
-2.086258178711919,training/common sample
-1.201230588828592,training/common sample
-0.3864190023357506,training/common sample
-1.9962486000941724,training/common sample
-1.503721761364871,training/common sample
-0.2499187691126283,training/common sample
-1.0735770254937222,training/common sample
-0.3475477996205997,training/common sample
-2.423646594489915,training/common sample
-0.6003307796964668,training/common sample
-0.7158126111756266,training/common sample
-0.0034774204035633,training/common sample
-2.1737367930219764,training/common sample
-0.8219425809800859,training/common sample
-0.7119732722931663,training/common sample
-1.5856556587164723,training/common sample
-2.109867000077594,training/common sample
-1.240889579461101,training/common sample
-2.3419732914422706,training/common sample
-1.439525070153172,training/common sample
-0.2656349650118742,training/common sample
-0.7883742610693003,training/common sample
-0.5161390927161748,training/common sample
-3.4024553272987648,training/common sample
-3.347362382462493,training/common sample
-0.0523656587211926,training/common sample
-1.300691506959271,training/common sample
-4.961444935231661,training/common sample
-1.2749011664286658,training/common sample
0.5036588593441371,training/common sample
-0.3698206811317565,training/common sample
-1.6463563706649456,training/common sample
-2.9487457905289145,training/common sample
-0.8512929089930247,training/common sample
-2.5559577183806335,training/common sample
-2.460152260583224,training/common sample
-0.1339049046559349,training/common sample
-1.792494220979272,training/common sample
-0.4510794089327612,training/common sample
-4.025901976540413,training/common sample
-2.4441194892105105,training/common sample
-0.3555004542298088,training/common sample
-0.5447098142784287,training/common sample
-0.7263635281280697,training/common sample
-2.546742125171834,training/common sample
-2.7477209081070453,training/common sample
-1.8765926031326816,training/common sample
-0.6317442867489427,training/common sample
-1.5549797387548177,training/common sample
0.3545149439770091,training/common sample
-0.3599119935818607,training/common sample
-1.181655591919546,training/common sample
-1.9814264447796135,training/common sample
-3.0362490922236383,training/common sample
0.1449951848920737,training/common sample
-0.9662842994833007,training/common sample
-4.741218681766415,training/common sample
-0.9851735329398368,training/common sample
-2.61734874068574,training/common sample
-0.452658670220301,training/common sample
-2.2131321434624613,training/common sample
-0.927961242049066,training/common sample
-0.5808157410627509,training/common sample
-2.4703370522432886,training/common sample
-1.3418197803459624,training/common sample
-1.0282500800311385,training/common sample
0.3220166090658491,training/common sample
-1.1406248579756386,training/common sample
-1.6221211220009286,training/common sample
0.086213302590112,training/common sample
-3.3134464752153625,training/common sample
-1.261364589890327,training/common sample
-3.5367732071758384,training/common sample
-2.4975198493982114,training/common sample
0.2249045996869491,training/common sample
-1.2814586035436757,training/common sample
-0.4078683895021696,training/common sample
-0.1636431493959019,training/common sample
0.0118094010505555,training/common sample
0.0631238153982807,training/common sample
-1.9407899861371127,training/common sample
-1.062643253159138,training/common sample
-1.696146488524542,training/common sample
1.2315636080748749,training/common sample
-1.2887156937593731,training/common sample
-1.9705477470998631,training/common sample
-1.0555057352213018,training/common sample
-0.4214358564239234,training/common sample
0.9278576308930978,training/common sample
-0.6630973581238944,training/common sample
0.5604840848534728,training/common sample
-0.6223133092537608,training/common sample
-1.2745874622151956,training/common sample
-0.5111751986809198,training/common sample
-1.9968551688288425,training/common sample
-0.4035373232759903,training/common sample
0.1679700084428831,training/common sample
-1.610966212076279,training/common sample
0.6681913552230905,training/common sample
-3.545188357412585,training/common sample
-2.3410750117398167,training/common sample
-0.7795939020463142,training/common sample
-2.256703441661065,training/common sample
-3.304525867240415,training/common sample
-1.2142117532154375,training/common sample
-0.8268921543119357,training/common sample
0.6282227712887893,training/common sample
-3.13210553707977,training/common sample
-0.8594113893054158,training/common sample
0.2345027465973382,training/common sample
0.5486026503153009,training/common sample
-2.4738022728679705,training/common sample
-0.5424869565642202,training/common sample
-1.8691610046661704,training/common sample
-0.7069908002769713,training/common sample
-1.2608102243236687,training/common sample
-1.7284121423098244,training/common sample
-0.2167502140304757,training/common sample
-2.5130513766373146,training/common sample
0.5041285907775003,training/common sample
1.722310940456049,training/common sample
-1.1717989574794458,training/common sample
0.7591080997496946,training/common sample
-0.7685801563187061,training/common sample
-1.809822738649775,training/common sample
-1.3551904231850318,training/common sample
-0.2196777216434061,training/common sample
-1.0397831011606855,training/common sample
-0.0729749267096373,training/common sample
-0.238314918475292,training/common sample
0.6400337963067037,training/common sample
-2.7787969662539465,training/common sample
0.7512208128609766,training/common sample
-1.745504770001664,training/common sample
-1.0368800321217029,training/common sample
-1.6121305731603763,training/common sample
-0.1486538771170923,training/common sample
0.6481004801093577,training/common sample
-1.3573022919070583,training/common sample
0.3380820320872043,training/common sample
-1.332202822688583,training/common sample
-0.0103413942764551,training/common sample
0.1984380974140124,training/common sample
-0.4906827818884309,training/common sample
-0.8579284778584059,training/common sample
1.4907373770663015,training/common sample
-0.9626762076464884,training/common sample
-0.9603288772495624,training/common sample
0.6995066643711373,training/common sample
-3.269612116850858,training/common sample
-2.521290263779446,training/common sample
-2.074133946443653,training/common sample
0.0540377903055829,training/common sample
-1.0512291890812238,training/common sample
-0.989524950103269,training/common sample
-1.783665541937639,training/common sample
-2.445065632677626,training/common sample
-2.7617616204796644,training/common sample
-0.4226952152512198,training/common sample
-1.2558993716444469,training/common sample
0.21762906590733,training/common sample
-3.953839022363397,training/common sample
-1.1454546566439212,training/common sample
-1.4372183502851137,training/common sample
-0.5452035215449046,training/common sample
-1.5312507650945053,training/common sample
-1.137384949192752,training/common sample
-1.6303821116880222,training/common sample
-1.1331096420640971,training/common sample
-1.9315713693729564,training/common sample
-0.3645187167688796,training/common sample
-0.6720825047630428,training/common sample
-1.226709145846521,training/common sample
-0.7938438781726215,training/common sample
-0.9249521108971636,training/common sample
-1.405110609505888,training/common sample
-2.8923680179476783,training/common sample
-0.6121115553018058,training/common sample
1.0148434360439318,training/common sample
-1.0656918342647592,training/common sample
-0.0890912352060898,training/common sample
-1.580792130065519,training/common sample
-0.7581804641785294,training/common sample
0.0123474191032721,training/common sample
-2.0600861859830717,training/common sample
-1.2421794038918517,training/common sample
0.9125534928311592,training/common sample
0.3705088967014195,training/common sample
-1.4282937596702,training/common sample
-0.4682913856885332,training/common sample
-1.103666808848588,training/common sample
-1.6553860626863997,training/common sample
-0.0923078849068075,training/common sample
-0.7582056434974546,training/common sample
-0.6105782246420253,training/common sample
0.7304885049278034,training/common sample
-2.151902082090536,training/common sample
-1.0878993570871838,training/common sample
-0.083729683809951,training/common sample
-1.289169224293297,training/common sample
-1.44417284172325,training/common sample
-0.5613688876089363,training/common sample
-3.567467436035436,training/common sample
-0.6307927491624594,training/common sample
-0.9271612124713616,training/common sample
-0.6198765524438691,training/common sample
-3.543478397915982,training/common sample
-0.6068584123036957,training/common sample
-1.5782699467928918,training/common sample
-2.3485064637665465,training/common sample
-0.7139356869562035,training/common sample
-0.7797037873163968,training/common sample
-0.4105104642347761,training/common sample
-4.195865774077947,training/common sample
-3.3162415433532724,training/common sample
-1.450935086249247,training/common sample
0.6394955501438118,training/common sample
-2.082338488154779,training/common sample
-0.6885638594694656,training/common sample
-2.1854328428986216,training/common sample
1.1320788257326924,training/common sample
-1.0948448691999952,training/common sample
-1.5114912240155003,training/common sample
-3.465732158020042,training/common sample
-1.7484580898598112,training/common sample
-2.655798749522072,training/common sample
-1.574222742655435,training/common sample
-1.11226561823953,training/common sample
-1.437757205341476,training/common sample
-0.1927694794530157,training/common sample
-2.4764114117633262,training/common sample
-1.1717865580382891,training/common sample
-0.0554665450894569,training/common sample
0.5973615171530935,training/common sample
-1.0279760682964283,training/common sample
-1.6417812008107255,training/common sample
-0.9235564009306184,training/common sample
0.8581469054086126,training/common sample
0.2229614582715494,training/common sample
0.1574755534368321,training/common sample
-0.6059568985018394,training/common sample
0.1271512363676198,training/common sample
-1.4009537966803352,training/common sample
-0.5669213866533725,training/common sample
-1.627661211285104,training/common sample
-0.6315608600152719,training/common sample
-0.9307491836387696,training/common sample
-1.2438758778980534,training/common sample
0.7833996005440487,training/common sample
-1.0941930797240915,training/common sample
-0.2362469660824449,training/common sample
-4.358367060435575,training/common sample
-2.416468861390203,training/common sample
-1.441742158495443,training/common sample
-0.7711361231246793,training/common sample
-0.1676878652928096,training/common sample
-2.449189900600497,training/common sample
-2.9650065997767503,training/common sample
0.1017251609757518,training/common sample
-0.3689877910828807,training/common sample
-1.6454656119922002,training/common sample
-1.090607394739053,training/common sample
-0.2062951549272185,training/common sample
-0.0816691778986057,training/common sample
-1.7116387199868297,training/common sample
-2.998277840347203,training/common sample
-0.0774684339713561,training/common sample
0.368177269070181,training/common sample
0.6675108460181434,training/common sample
0.661952243734619,training/common sample
-0.035115627748222,training/common sample
-1.9237794284244216,training/common sample
-0.8568276769225666,training/common sample
-0.4900977650987803,training/common sample
-0.2344628722530143,training/common sample
-0.404309169607126,training/common sample
0.2619187044024161,training/common sample
0.0398502445093254,training/common sample
-0.7102236027138286,training/common sample
-1.1536117121938878,training/common sample
-3.3838420497106765,training/common sample
-0.3787555949544364,training/common sample
-1.2118224937212636,training/common sample
0.417539445251352,training/common sample
0.3062107959410384,training/common sample
-0.5776598596735985,training/common sample
0.8441262132228883,training/common sample
-0.0171299603834186,training/common sample
-1.138414691781661,training/common sample
-0.990211749260777,training/common sample
-1.237926345370087,training/common sample
-0.2718974454553641,training/common sample
-0.372017263389783,training/common sample
-2.339436654265757,training/common sample
-3.607165072178104,training/common sample
-2.5465319252747456,training/common sample
-1.710075383223281,training/common sample
-1.7670800745457624,training/common sample
-1.294536727365175,training/common sample
-1.4103282589122224,training/common sample
-2.36710852637364,training/common sample
-0.6921836828437489,training/common sample
-0.1574646548662988,training/common sample
-0.1561610567257768,training/common sample
-2.1319752349338668,training/common sample
-0.5321272593245387,training/common sample
-0.9900379087754052,training/common sample
-0.2327997156457188,training/common sample
-1.4127397658810246,training/common sample
-0.2816382861371421,training/common sample
-0.1992201663643997,training/common sample
-0.6351198329262396,training/common sample
-2.4198544616885105,training/common sample
-0.4073943353496031,training/common sample
0.3512027682133616,training/common sample
0.2646935683756647,training/common sample
-2.2923144025492976,training/common sample
-2.7399602760692336,training/common sample
-0.1004815673324462,training/common sample
-2.958470531612078,training/common sample
-0.5138430362385081,training/common sample
-0.1338772597700806,training/common sample
-3.287549234860492,training/common sample
-0.0075565169582331,training/common sample
0.056387090142265,training/common sample
-1.562219693943698,training/common sample
-1.4312814232442217,training/common sample
-1.3618501580840006,training/common sample
-2.5015354682762205,training/common sample
-3.133386575874015,training/common sample
-3.3764791519189794,training/common sample
-3.3540021672082605,training/common sample
-1.4739831999741075,training/common sample
-0.7494823798891814,training/common sample
-2.3999107072908337,training/common sample
-0.4221408113737049,training/common sample
-2.2867379171562363,training/common sample
0.3221869086428351,training/common sample
0.0452447916277392,training/common sample
0.5574544105370883,training/common sample
-0.8581546865555169,training/common sample
-0.4083512627201228,training/common sample
-1.5071781964653634,training/common sample
-0.3476269933464359,training/common sample
-0.9541887182475932,training/common sample
0.3830362851569107,training/common sample
-1.1572815474300346,training/common sample
0.5901696502740872,training/common sample
-1.053828606770066,training/common sample
-3.1847957256841903,training/common sample
0.4084816081758961,training/common sample
0.0933484573770447,training/common sample
-0.5674425864212788,training/common sample
-0.9648279326712912,training/common sample
1.085692193960438,training/common sample
-2.1224534289594135,training/common sample
-5.115023033479415,training/common sample
1.4029612683629888,training/common sample
0.2294156247615406,training/common sample
-0.5064310268791888,training/common sample
-0.5339154020404623,training/common sample
-0.9905201059173973,training/common sample
-0.2691948212807469,training/common sample
-0.2667137464041158,training/common sample
-1.698005408778868,training/common sample
-3.031124228624531,training/common sample
-0.6725245387338641,training/common sample
-0.6189425277736447,training/common sample
-0.9500719044321214,training/common sample
-1.786516218240244,training/common sample
-0.6565187437303035,training/common sample
-0.146173557617442,training/common sample
-0.0491122559032068,training/common sample
-1.7259751325514192,training/common sample
-0.6912641421523953,training/common sample
0.507064203706432,training/common sample
0.505334459355335,training/common sample
-0.7115855351576055,training/common sample
-0.5533948262437964,training/common sample
0.3593468649922539,training/common sample
-2.9448500592181768,training/common sample
-2.3438079951066486,training/common sample
0.2480865407198443,training/common sample
-1.8285313507689895,training/common sample
-1.8835070978996389,training/common sample
0.4136917953160885,training/common sample
-2.4742541162076597,training/common sample
-1.3938431592684626,training/common sample
0.1013810684944339,training/common sample
-1.1873290570652937,training/common sample
-0.0900737200821091,training/common sample
-0.6321724615709808,training/common sample
-0.7163875927605063,training/common sample
-2.709186857791085,training/common sample
-2.046860666348996,training/common sample
-0.7771418217407723,training/common sample
-0.5895028882494656,training/common sample
-2.0923170538434195,training/common sample
-0.0497172858660619,training/common sample
-3.819412943814548,training/common sample
-1.1670303916414912,training/common sample
-3.1549703477861923,training/common sample
-0.7649986009417614,training/common sample
-2.248883096320129,training/common sample
-0.9240399940609756,training/common sample
-0.7030458513046551,training/common sample
0.7937111434872807,training/common sample
0.2228796895754715,training/common sample
-1.4602538142826946,training/common sample
0.8839551250067812,training/common sample
-2.7495260156686205,training/common sample
-4.343863219495518,training/common sample
0.4091138056413785,training/common sample
-0.2054335546912783,training/common sample
-3.3377009513100773,training/common sample
0.6331404546245172,training/common sample
-2.549875868310152,training/common sample
-0.2493640746644402,training/common sample
-3.069498861009022,training/common sample
-0.397940183446019,training/common sample
0.480198635126306,training/common sample
-0.4344317098462942,training/common sample
-0.4461501507145909,training/common sample
-0.4518528586085223,training/common sample
-2.10167469426067,training/common sample
0.3048544314856783,training/common sample
-2.5741926285962116,training/common sample
-1.513957634829448,training/common sample
0.7064364007934856,training/common sample
-2.1681857106262403,training/common sample
-0.9459647460644666,training/common sample
-0.1188245862883526,training/common sample
0.1243270375823826,training/common sample
0.2542809266046358,training/common sample
-2.2158984126624595,training/common sample
-2.797334741683843,training/common sample
0.029329956938354,training/common sample
0.4011679673921053,training/common sample
-0.6333686140861376,training/common sample
-2.930397492749522,training/common sample
-2.545699602734703,training/common sample
-1.3383619133364018,training/common sample
-0.6019529998621602,training/common sample
-0.914954621841192,training/common sample
-1.0493142486874638,training/common sample
-1.7707881610171703,training/common sample
-0.2159505095838636,training/common sample
-0.2404352821979333,training/common sample
-0.7821356043874191,training/common sample
-1.3069773198133503,training/common sample
0.0668429937424012,training/common sample
-1.8510292330358795,training/common sample
0.4796734835482839,training/common sample
-1.049970805257547,training/common sample
-3.577618796582794,training/common sample
-2.0675556126677512,training/common sample
-0.7890247980974703,training/common sample
0.3916836888151481,training/common sample
-0.1922723109508135,training/common sample
-2.4469653718566997,training/common sample
-0.7264732991827009,training/common sample
1.0477674674492832,training/common sample
1.4324363118071075,training/common sample
-3.217540395084416,training/common sample
-1.9062019788742444,training/common sample
-1.0336329965299105,training/common sample
1.3677924744113346,training/common sample
-2.272719229610994,training/common sample
-1.339462334169231,training/common sample
-1.4246759888255902,training/common sample
-0.9564905861574852,training/common sample
-4.0679983402002495,training/common sample
-1.2001303833617545,training/common sample
-1.661849088520282,training/common sample
-1.854871686932742,training/common sample
-0.6222920846866543,training/common sample
-2.050266985374479,training/common sample
-1.433236765555131,training/common sample
-0.3008292999878334,training/common sample
-0.4697368389339768,training/common sample
-0.0488961130298453,training/common sample
-1.3465597132583986,training/common sample
-1.1771075202058647,training/common sample
-1.6713250443720842,training/common sample
-0.6443298354392178,training/common sample
-2.95240719021136,training/common sample
-1.8257088792391776,training/common sample
-2.2956414179985596,training/common sample
-1.5561295822599397,training/common sample
0.2004275016590196,training/common sample
1.4347632436126754,training/common sample
-1.792448674676686,training/common sample
0.639214163305278,training/common sample
-0.1400392030030305,training/common sample
0.0170500659291199,training/common sample
-1.2341190265018345,training/common sample
-0.7537803864034213,training/common sample
-1.8216583596387808,training/common sample
-1.5269550867924937,training/common sample
-1.7706927289223815,training/common sample
-0.8547048176161418,training/common sample
-0.6682874033857726,training/common sample
-2.1605732988395987,training/common sample
-1.1967103786440745,training/common sample
-1.2368706770102007,training/common sample
-1.2330602053517368,training/common sample
-1.1359342100252112,training/common sample
0.45706760196412,training/common sample
-1.6285877943808404,training/common sample
-2.6810556296666106,training/common sample
-1.488001669723524,training/common sample
0.80060328412246,training/common sample
-0.7767696422519189,training/common sample
-2.5120039230535727,training/common sample
-1.549685214892465,training/common sample
-1.1543665414980295,training/common sample
-0.6062063832270997,training/common sample
-2.8177974050643235,training/common sample
0.71231379871043,training/common sample
-0.5216812163258584,training/common sample
0.0793447315919124,training/common sample
-1.4606812816921315,training/common sample
-1.4367700481682435,training/common sample
-1.853772195686563,training/common sample
-1.4935171340909357,training/common sample
-0.2109067465226551,training/common sample
-0.5572862200905367,training/common sample
-0.2186065258924007,training/common sample
-1.4542682252860777,training/common sample
-4.612366746651944,training/common sample
-3.632920491091481,training/common sample
-1.796422488674866,training/common sample
-1.2489549095342665,training/common sample
-2.6898554149236538,training/common sample
-0.6617911298313678,training/common sample
0.8038617264753708,training/common sample
0.3525766450076343,training/common sample
-0.8798967947292722,training/common sample
-1.9501952767368491,training/common sample
-0.3383968011205268,training/common sample
-0.5775730254311707,training/common sample
0.3618877614861057,training/common sample
-2.063451972956181,training/common sample
-0.7288125779478488,training/common sample
-0.8031274603093714,training/common sample
-1.7335834779476025,training/common sample
-4.78553448744238,training/common sample
-2.439927132240052,training/common sample
-0.595434455191813,training/common sample
-2.6191685296211364,training/common sample
0.0264825965915304,training/common sample
-1.6214314425247387,training/common sample
-1.0005339788572898,training/common sample
-1.890655550216595,training/common sample
0.5328887567891711,training/common sample
-1.3444476779382082,training/common sample
-1.0246874029928017,training/common sample
-0.6785533092114175,training/common sample
0.7935990717945299,training/common sample
-0.6503706843338771,training/common sample
0.0079030262885837,training/common sample
-2.2591893464293444,training/common sample
-1.1821295063147932,training/common sample
-0.6302249697964508,training/common sample
0.3358222756377145,training/common sample
-1.5745066522179625,training/common sample
-2.416930926657624,training/common sample
-1.128793658300372,training/common sample
-5.061627847785082,training/common sample
-0.3921887704028179,training/common sample
1.0440601017796207,training/common sample
-0.6980661094928368,training/common sample
0.9687282725387562,training/common sample
-1.3043438177915865,training/common sample
0.5447530834531223,training/common sample
-0.6200175241188809,training/common sample
-2.070453468839646,training/common sample
-0.6688245894585553,training/common sample
-1.538934228017582,training/common sample
0.2783300771652533,training/common sample
0.8506749887296035,training/common sample
-2.33694065643011,training/common sample
0.220460316000161,training/common sample
-0.8998412176927462,training/common sample
-1.67553306435423,training/common sample
0.0615094144574236,training/common sample
-1.5522250319786468,training/common sample
-2.321696760852544,training/common sample
-1.4983511144384876,training/common sample
-3.61812097939996,training/common sample
-1.1496859852718466,training/common sample
-3.4785326773191168,training/common sample
0.7777849019050687,training/common sample
-1.8758148124750844,training/common sample
-2.036899429194855,training/common sample
-2.9943670021707356,training/common sample
-0.3725281140602965,training/common sample
-0.9728592801915448,training/common sample
-1.3763312602659232,training/common sample
-1.6847974158653072,training/common sample
-0.4489768845630542,training/common sample
-1.751869244261469,training/common sample
-1.283161664549331,training/common sample
-1.7515160827180505,training/common sample
-2.3173235806946475,training/common sample
2.1446663791495464,training/common sample
-1.2717816401853337,training/common sample
-0.8489604118246867,training/common sample
0.540679593137683,training/common sample
0.3385740491320982,training/common sample
-0.3724415360078007,training/common sample
-0.5409868257657904,training/common sample
0.2656391186649509,training/common sample
0.4973331032443362,training/common sample
-4.227690787524976,training/common sample
0.4374578894680351,training/common sample
-0.4873401613719029,training/common sample
-0.4458704547087838,training/common sample
-0.8868416381394285,training/common sample
-0.5120794771463955,training/common sample
-1.865438647952276,training/common sample
-2.5577313551422884,training/common sample
-1.460945992467416,training/common sample
-0.9555262620655672,training/common sample
1.057209375339934,training/common sample
-0.7318620057717511,training/common sample
-0.0802037758529901,training/common sample
-0.4252966990810432,training/common sample
0.4663886075221684,training/common sample
-0.6853554891608247,training/common sample
-2.772580662842944,training/common sample
-1.7820245022242105,training/common sample
-1.43165379109789,training/common sample
-1.19769216102293,training/common sample
-0.2321851933502067,training/common sample
-3.2148575596467275,training/common sample
-2.11009958887678,training/common sample
0.7257400527449949,training/common sample
0.1013623725774337,training/common sample
-2.3844529088437993,training/common sample
0.660865902454455,training/common sample
0.3025794693086352,training/common sample
-1.7094603584216137,training/common sample
-5.497004005520521,training/common sample
-2.067738163540661,training/common sample
1.150294807952025,training/common sample
0.8873580501045554,training/common sample
-1.3528142121864026,training/common sample
0.1589975197416278,training/common sample
-0.2961435369618753,training/common sample
-2.0842087410625143,training/common sample
-1.9666529498547471,training/common sample
1.1887576378272913,training/common sample
-0.2318106100341511,training/common sample
-0.6615051139956544,training/common sample
-1.5562829093977415,training/common sample
-0.8218558174555101,training/common sample
-0.5393979233708772,training/common sample
-3.2165228240326353,training/common sample
-0.8100730390395134,training/common sample
-0.998201772059126,training/common sample
-1.015917452897884,training/common sample
-0.9463184134452252,training/common sample
-0.7981225209917764,training/common sample
-0.5226378773364491,training/common sample
-1.704616110371855,training/common sample
-1.939193538094693,training/common sample
-1.6755750199481017,training/common sample
-0.5560891835630877,training/common sample
-0.3540413190760147,training/common sample
-1.1049392918750711,training/common sample
-0.4331477440501625,training/common sample
-0.8871126009619913,training/common sample
-0.7282255285094704,training/common sample
0.1029628132674708,training/common sample
-2.3234290621368854,training/common sample
-2.541077126188322,training/common sample
-0.6135322282984434,training/common sample
1.1880931535475774,training/common sample
0.268242349137464,training/common sample
-1.0508970715258532,training/common sample
-2.189884764799427,training/common sample
-3.39053540416582,training/common sample
-0.9055581593448444,training/common sample
-0.1414571038224258,training/common sample
0.4854122746532313,training/common sample
-2.665882069368944,training/common sample
-3.250857635402984,training/common sample
0.6253792363963155,training/common sample
-1.536819638653469,training/common sample
-0.9853572644851486,training/common sample
-1.6409854429148698,training/common sample
-1.7739363877814285,training/common sample
-0.7506944789975938,training/common sample
-1.7341470283439755,training/common sample
-1.3108135000856411,training/common sample
1.3667679077138464,training/common sample
0.5209426735837528,training/common sample
0.6647681382100067,training/common sample
0.1465955026545138,training/common sample
0.7913349031989348,training/common sample
-0.7303800175679519,training/common sample
-1.3977243255222405,training/common sample
0.3568434829050472,training/common sample
-0.113457304381658,training/common sample
-1.0355706082576257,training/common sample
0.4278787125720715,training/common sample
-1.616269284160144,training/common sample
0.0135031997783922,training/common sample
-0.8779271943374742,training/common sample
-2.0993389314557125,training/common sample
-0.3100880816592905,training/common sample
-1.3981295260426758,training/common sample
0.1115324429025878,training/common sample
1.8962808316959023,training/common sample
-0.3866012088331752,training/common sample
-0.6483475907344112,training/common sample
-2.285227136020147,training/common sample
-0.3515414064249697,training/common sample
-1.2787896567721009,training/common sample
-1.2540047778285406,training/common sample
-0.2451756126623787,training/common sample
-0.4230206234189546,training/common sample
-0.1520365098736194,training/common sample
-1.525971135331741,training/common sample
-0.8248028904569699,training/common sample
-1.135480548680955,training/common sample
-1.7063284437985398,training/common sample
-0.08533393781785,training/common sample
-1.9461143929100424,training/common sample
-0.1795864260751342,training/common sample
0.9305153942999668,training/common sample
-0.8701882037519866,training/common sample
-2.5595104629926246,training/common sample
-0.3658044989595758,training/common sample
-0.7057821614651778,training/common sample
-0.8191748217672843,training/common sample
-1.205497519937834,training/common sample
-1.3899645499435105,training/common sample
-0.1764813238943758,training/common sample
-2.2940939393018893,training/common sample
-1.387762474344053,training/common sample
0.1546117468317326,training/common sample
2.003165100235509,training/common sample
-1.645311701001804,training/common sample
-1.9644436569789112,training/common sample
-1.193270305290262,training/common sample
1.2399620872610124,training/common sample
-1.658462603158204,training/common sample
-0.9493118453203871,training/common sample
0.9843809345675056,training/common sample
