seed,top_k,rank,feature
57,60,48,Cross_HB_capacity_product
57,60,49,Solvent_self_hbond_proxy
57,60,50,Solute_NumHAcceptors
57,60,51,Solvent_MinAbsPartialCharge
57,60,52,Class_nonpolar_x_solute_sigma2
57,60,53,Cross_HBA_solute_x_HBD_solvent
57,60,54,Class_nonpolar_x_nonpolar_match
57,60,55,Solute_signed_surface_imbalance
57,60,56,Solvent_MinPartialCharge
57,60,57,Cross_HBD_solute_x_HBA_solvent
57,60,58,Solvent_M_hb_acc
57,60,59,Cross_hb_acc_moment_product
57,60,60,Solvent_polar_surface_density
58,33,1,Solute_BertzCT
58,33,2,Temperature_K
58,33,3,Solute_TPSA
58,33,4,Solute_MolLogP
58,33,5,Solute_HB_capacity
58,33,6,Solvent_pos_area_frac
58,33,7,Solvent_MaxPartialCharge
58,33,8,Solute_MolWt
58,33,9,Solute_BalabanJ
58,33,10,Solute_MaxPartialCharge
58,33,11,Solute_NumAromaticRings
58,33,12,Solute_M_hb_don
58,33,13,Solute_polar_surface_density
58,33,14,Solute_NumRotatableBonds
58,33,15,Solute_RingCount
58,33,16,Solute_sig3
58,33,17,Cross_sigma2_abs_gap
58,33,18,Solute_MinAbsPartialCharge
58,33,19,Solute_M_nonpolar
58,33,20,Solute_sig2
58,33,21,Solvent_BalabanJ
58,33,22,Cross_logP_abs_gap
58,33,23,Solute_LabuteASA
58,33,24,Cross_TPSA_density_abs_gap
58,33,25,Cross_HB_directional_balance
58,33,26,Solute_MaxAbsPartialCharge
58,33,27,Solute_MinPartialCharge
58,33,28,Solute_M_hb_acc
58,33,29,Solvent_MolLogP
58,33,30,Solute_HeavyAtomCount
58,33,31,Solvent_hydrophobic_density
58,33,32,Solute_pos_area_frac
58,33,33,Cross_hb_don_moment_product
58,47,1,Solute_BertzCT
58,47,2,Temperature_K
58,47,3,Solute_TPSA
58,47,4,Solute_MolLogP
58,47,5,Solute_HB_capacity
58,47,6,Solvent_pos_area_frac
58,47,7,Solvent_MaxPartialCharge
58,47,8,Solute_MolWt
58,47,9,Solute_BalabanJ
58,47,10,Solute_MaxPartialCharge
58,47,11,Solute_NumAromaticRings
58,47,12,Solute_M_hb_don
58,47,13,Solute_polar_surface_density
58,47,14,Solute_NumRotatableBonds
58,47,15,Solute_RingCount
58,47,16,Solute_sig3
58,47,17,Cross_sigma2_abs_gap
58,47,18,Solute_MinAbsPartialCharge
58,47,19,Solute_M_nonpolar
58,47,20,Solute_sig2
58,47,21,Solvent_BalabanJ
58,47,22,Cross_logP_abs_gap
58,47,23,Solute_LabuteASA
58,47,24,Cross_TPSA_density_abs_gap
58,47,25,Cross_HB_directional_balance
58,47,26,Solute_MaxAbsPartialCharge
58,47,27,Solute_MinPartialCharge
58,47,28,Solute_M_hb_acc
58,47,29,Solvent_MolLogP
58,47,30,Solute_HeavyAtomCount
58,47,31,Solvent_hydrophobic_density
58,47,32,Solute_pos_area_frac
58,47,33,Cross_hb_don_moment_product
58,47,34,Solvent_sigma_asymmetry_abs
58,47,35,Cross_nonpolar_match
58,47,36,Cross_surface_imbalance_product
58,47,37,Solvent_sig3
58,47,38,Solute_neg_area_frac
58,47,39,Solute_NumHDonors
58,47,40,Class_ester_x_solute_TPSA_density
58,47,41,Solvent_neg_area_frac
58,47,42,Cross_acc_to_don_surface
58,47,43,Class_ester_x_solute_HBD
58,47,44,Cross_sigma3_abs_gap
58,47,45,Cross_HB_capacity_product
58,47,46,Solute_signed_surface_imbalance
58,47,47,Solvent_sig2
58,60,1,Solute_BertzCT
58,60,2,Temperature_K
58,60,3,Solute_TPSA
58,60,4,Solute_MolLogP
58,60,5,Solute_HB_capacity
58,60,6,Solvent_pos_area_frac
58,60,7,Solvent_MaxPartialCharge
58,60,8,Solute_MolWt
58,60,9,Solute_BalabanJ
58,60,10,Solute_MaxPartialCharge
58,60,11,Solute_NumAromaticRings
58,60,12,Solute_M_hb_don
58,60,13,Solute_polar_surface_density
58,60,14,Solute_NumRotatableBonds
58,60,15,Solute_RingCount
58,60,16,Solute_sig3
58,60,17,Cross_sigma2_abs_gap
58,60,18,Solute_MinAbsPartialCharge
58,60,19,Solute_M_nonpolar
58,60,20,Solute_sig2
58,60,21,Solvent_BalabanJ
58,60,22,Cross_logP_abs_gap
58,60,23,Solute_LabuteASA
58,60,24,Cross_TPSA_density_abs_gap
58,60,25,Cross_HB_directional_balance
58,60,26,Solute_MaxAbsPartialCharge
58,60,27,Solute_MinPartialCharge
58,60,28,Solute_M_hb_acc
58,60,29,Solvent_MolLogP
58,60,30,Solute_HeavyAtomCount
58,60,31,Solvent_hydrophobic_density
58,60,32,Solute_pos_area_frac
58,60,33,Cross_hb_don_moment_product
58,60,34,Solvent_sigma_asymmetry_abs
58,60,35,Cross_nonpolar_match
58,60,36,Cross_surface_imbalance_product
58,60,37,Solvent_sig3
58,60,38,Solute_neg_area_frac
58,60,39,Solute_NumHDonors
58,60,40,Class_ester_x_solute_TPSA_density
58,60,41,Solvent_neg_area_frac
58,60,42,Cross_acc_to_don_surface
58,60,43,Class_ester_x_solute_HBD
58,60,44,Cross_sigma3_abs_gap
58,60,45,Cross_HB_capacity_product
58,60,46,Solute_signed_surface_imbalance
58,60,47,Solvent_sig2
58,60,48,Solute_NumHAcceptors
58,60,49,Cross_pos_area_abs_gap
58,60,50,Solvent_self_hbond_proxy
58,60,51,Class_nonpolar_x_solute_HB_capacity
58,60,52,Class_nonpolar_x_solute_sigma2
58,60,53,Class_nonpolar_x_solute_TPSA_density
58,60,54,Cross_hb_acc_moment_product
58,60,55,Cross_HBD_solute_x_HBA_solvent
58,60,56,Solvent_MinPartialCharge
58,60,57,Solvent_M_nonpolar
58,60,58,Solvent_LabuteASA
58,60,59,Cross_HBA_solute_x_HBD_solvent
58,60,60,Class_nonpolar_x_nonpolar_match
59,33,1,Solute_BertzCT
59,33,2,Temperature_K
59,33,3,Solute_HB_capacity
59,33,4,Solute_TPSA
59,33,5,Solute_MolLogP
59,33,6,Solvent_pos_area_frac
59,33,7,Solvent_MaxPartialCharge
59,33,8,Solute_MolWt
59,33,9,Solute_BalabanJ
59,33,10,Solute_MaxPartialCharge
59,33,11,Solute_RingCount
59,33,12,Solute_polar_surface_density
59,33,13,Solute_NumAromaticRings
59,33,14,Solute_M_hb_don
59,33,15,Solute_NumRotatableBonds
59,33,16,Cross_sigma2_abs_gap
59,33,17,Solute_sig3
59,33,18,Solute_M_nonpolar
59,33,19,Solute_MinAbsPartialCharge
59,33,20,Cross_TPSA_density_abs_gap
59,33,21,Solute_LabuteASA
59,33,22,Cross_logP_abs_gap
59,33,23,Solute_MaxAbsPartialCharge
59,33,24,Solute_sig2
59,33,25,Cross_hb_don_moment_product
59,33,26,Solute_HeavyAtomCount
59,33,27,Solvent_BalabanJ
59,33,28,Cross_HB_directional_balance
59,33,29,Solute_M_hb_acc
59,33,30,Solute_MinPartialCharge
59,33,31,Solvent_MolLogP
59,33,32,Cross_nonpolar_match
59,33,33,Solute_pos_area_frac
59,47,1,Solute_BertzCT
59,47,2,Temperature_K
59,47,3,Solute_HB_capacity
59,47,4,Solute_TPSA
59,47,5,Solute_MolLogP
59,47,6,Solvent_pos_area_frac
59,47,7,Solvent_MaxPartialCharge
59,47,8,Solute_MolWt
59,47,9,Solute_BalabanJ
59,47,10,Solute_MaxPartialCharge
59,47,11,Solute_RingCount
59,47,12,Solute_polar_surface_density
59,47,13,Solute_NumAromaticRings
59,47,14,Solute_M_hb_don
59,47,15,Solute_NumRotatableBonds
59,47,16,Cross_sigma2_abs_gap
59,47,17,Solute_sig3
59,47,18,Solute_M_nonpolar
59,47,19,Solute_MinAbsPartialCharge
59,47,20,Cross_TPSA_density_abs_gap
59,47,21,Solute_LabuteASA
59,47,22,Cross_logP_abs_gap
59,47,23,Solute_MaxAbsPartialCharge
59,47,24,Solute_sig2
59,47,25,Cross_hb_don_moment_product
59,47,26,Solute_HeavyAtomCount
59,47,27,Solvent_BalabanJ
59,47,28,Cross_HB_directional_balance
59,47,29,Solute_M_hb_acc
59,47,30,Solute_MinPartialCharge
59,47,31,Solvent_MolLogP
59,47,32,Cross_nonpolar_match
59,47,33,Solute_pos_area_frac
59,47,34,Solvent_hydrophobic_density
59,47,35,Solvent_sigma_asymmetry_abs
59,47,36,Solvent_sig3
59,47,37,Solvent_neg_area_frac
59,47,38,Cross_surface_imbalance_product
59,47,39,Solvent_sig2
59,47,40,Solute_NumHDonors
59,47,41,Class_ester_x_solute_TPSA_density
59,47,42,Solute_neg_area_frac
59,47,43,Class_ester_x_solute_HBD
59,47,44,Cross_sigma3_abs_gap
59,47,45,Cross_acc_to_don_surface
59,47,46,Solute_signed_surface_imbalance
59,47,47,Cross_pos_area_abs_gap
59,60,1,Solute_BertzCT
59,60,2,Temperature_K
59,60,3,Solute_HB_capacity
59,60,4,Solute_TPSA
59,60,5,Solute_MolLogP
59,60,6,Solvent_pos_area_frac
59,60,7,Solvent_MaxPartialCharge
59,60,8,Solute_MolWt
59,60,9,Solute_BalabanJ
59,60,10,Solute_MaxPartialCharge
59,60,11,Solute_RingCount
59,60,12,Solute_polar_surface_density
59,60,13,Solute_NumAromaticRings
59,60,14,Solute_M_hb_don
59,60,15,Solute_NumRotatableBonds
59,60,16,Cross_sigma2_abs_gap
59,60,17,Solute_sig3
59,60,18,Solute_M_nonpolar
59,60,19,Solute_MinAbsPartialCharge
59,60,20,Cross_TPSA_density_abs_gap
59,60,21,Solute_LabuteASA
59,60,22,Cross_logP_abs_gap
59,60,23,Solute_MaxAbsPartialCharge
59,60,24,Solute_sig2
59,60,25,Cross_hb_don_moment_product
59,60,26,Solute_HeavyAtomCount
59,60,27,Solvent_BalabanJ
59,60,28,Cross_HB_directional_balance
59,60,29,Solute_M_hb_acc
59,60,30,Solute_MinPartialCharge
59,60,31,Solvent_MolLogP
59,60,32,Cross_nonpolar_match
59,60,33,Solute_pos_area_frac
59,60,34,Solvent_hydrophobic_density
59,60,35,Solvent_sigma_asymmetry_abs
59,60,36,Solvent_sig3
59,60,37,Solvent_neg_area_frac
59,60,38,Cross_surface_imbalance_product
59,60,39,Solvent_sig2
59,60,40,Solute_NumHDonors
59,60,41,Class_ester_x_solute_TPSA_density
59,60,42,Solute_neg_area_frac
59,60,43,Class_ester_x_solute_HBD
59,60,44,Cross_sigma3_abs_gap
59,60,45,Cross_acc_to_don_surface
59,60,46,Solute_signed_surface_imbalance
59,60,47,Cross_pos_area_abs_gap
59,60,48,Class_nonpolar_x_nonpolar_match
59,60,49,Solute_NumHAcceptors
59,60,50,Solvent_self_hbond_proxy
59,60,51,Solvent_LabuteASA
59,60,52,Solvent_MinAbsPartialCharge
59,60,53,Cross_HB_capacity_product
59,60,54,Cross_don_to_acc_surface
59,60,55,Class_nonpolar_x_solute_sigma2
59,60,56,Cross_HBA_solute_x_HBD_solvent
59,60,57,Cross_HBD_solute_x_HBA_solvent
59,60,58,Cross_hb_acc_moment_product
59,60,59,Solvent_M_nonpolar
59,60,60,Solvent_MinPartialCharge
60,33,1,Solute_BertzCT
60,33,2,Temperature_K
60,33,3,Solute_TPSA
60,33,4,Solute_HB_capacity
60,33,5,Solute_MolLogP
60,33,6,Solute_MolWt
60,33,7,Solvent_MaxPartialCharge
60,33,8,Solute_BalabanJ
60,33,9,Solvent_pos_area_frac
60,33,10,Solute_RingCount
60,33,11,Solute_MaxPartialCharge
60,33,12,Solute_NumAromaticRings
60,33,13,Solute_polar_surface_density
60,33,14,Solute_M_hb_don
60,33,15,Solute_sig3
60,33,16,Cross_sigma2_abs_gap
60,33,17,Solute_NumRotatableBonds
60,33,18,Solute_MinAbsPartialCharge
60,33,19,Solute_M_nonpolar
60,33,20,Solute_LabuteASA
60,33,21,Cross_logP_abs_gap
60,33,22,Cross_HB_directional_balance
60,33,23,Solute_sig2
60,33,24,Solute_MaxAbsPartialCharge
60,33,25,Solvent_BalabanJ
60,33,26,Solute_HeavyAtomCount
60,33,27,Solute_M_hb_acc
60,33,28,Cross_TPSA_density_abs_gap
60,33,29,Solute_pos_area_frac
60,33,30,Solvent_sigma_asymmetry_abs
60,33,31,Cross_hb_don_moment_product
60,33,32,Cross_surface_imbalance_product
60,33,33,Solvent_MolLogP
60,47,1,Solute_BertzCT
60,47,2,Temperature_K
60,47,3,Solute_TPSA
60,47,4,Solute_HB_capacity
60,47,5,Solute_MolLogP
60,47,6,Solute_MolWt
60,47,7,Solvent_MaxPartialCharge
60,47,8,Solute_BalabanJ
60,47,9,Solvent_pos_area_frac
60,47,10,Solute_RingCount
60,47,11,Solute_MaxPartialCharge
60,47,12,Solute_NumAromaticRings
60,47,13,Solute_polar_surface_density
60,47,14,Solute_M_hb_don
60,47,15,Solute_sig3
60,47,16,Cross_sigma2_abs_gap
60,47,17,Solute_NumRotatableBonds
60,47,18,Solute_MinAbsPartialCharge
60,47,19,Solute_M_nonpolar
60,47,20,Solute_LabuteASA
60,47,21,Cross_logP_abs_gap
60,47,22,Cross_HB_directional_balance
60,47,23,Solute_sig2
60,47,24,Solute_MaxAbsPartialCharge
60,47,25,Solvent_BalabanJ
60,47,26,Solute_HeavyAtomCount
60,47,27,Solute_M_hb_acc
60,47,28,Cross_TPSA_density_abs_gap
60,47,29,Solute_pos_area_frac
60,47,30,Solvent_sigma_asymmetry_abs
60,47,31,Cross_hb_don_moment_product
60,47,32,Cross_surface_imbalance_product
60,47,33,Solvent_MolLogP
60,47,34,Solute_MinPartialCharge
60,47,35,Cross_nonpolar_match
60,47,36,Solvent_hydrophobic_density
60,47,37,Solute_NumHDonors
60,47,38,Class_ester_x_solute_TPSA_density
60,47,39,Solvent_sig3
60,47,40,Solvent_neg_area_frac
60,47,41,Solute_neg_area_frac
60,47,42,Cross_sigma3_abs_gap
60,47,43,Cross_acc_to_don_surface
60,47,44,Solvent_self_hbond_proxy
60,47,45,Class_ester_x_solute_HBD
60,47,46,Cross_HB_capacity_product
60,47,47,Solute_NumHAcceptors
60,60,1,Solute_BertzCT
60,60,2,Temperature_K
60,60,3,Solute_TPSA
60,60,4,Solute_HB_capacity
60,60,5,Solute_MolLogP
60,60,6,Solute_MolWt
60,60,7,Solvent_MaxPartialCharge
60,60,8,Solute_BalabanJ
60,60,9,Solvent_pos_area_frac
60,60,10,Solute_RingCount
60,60,11,Solute_MaxPartialCharge
60,60,12,Solute_NumAromaticRings
60,60,13,Solute_polar_surface_density
60,60,14,Solute_M_hb_don
60,60,15,Solute_sig3
60,60,16,Cross_sigma2_abs_gap
60,60,17,Solute_NumRotatableBonds
60,60,18,Solute_MinAbsPartialCharge
60,60,19,Solute_M_nonpolar
60,60,20,Solute_LabuteASA
60,60,21,Cross_logP_abs_gap
60,60,22,Cross_HB_directional_balance
60,60,23,Solute_sig2
60,60,24,Solute_MaxAbsPartialCharge
60,60,25,Solvent_BalabanJ
60,60,26,Solute_HeavyAtomCount
60,60,27,Solute_M_hb_acc
60,60,28,Cross_TPSA_density_abs_gap
60,60,29,Solute_pos_area_frac
60,60,30,Solvent_sigma_asymmetry_abs
60,60,31,Cross_hb_don_moment_product
60,60,32,Cross_surface_imbalance_product
60,60,33,Solvent_MolLogP
60,60,34,Solute_MinPartialCharge
60,60,35,Cross_nonpolar_match
60,60,36,Solvent_hydrophobic_density
60,60,37,Solute_NumHDonors
60,60,38,Class_ester_x_solute_TPSA_density
60,60,39,Solvent_sig3
60,60,40,Solvent_neg_area_frac
60,60,41,Solute_neg_area_frac
60,60,42,Cross_sigma3_abs_gap
60,60,43,Cross_acc_to_don_surface
60,60,44,Solvent_self_hbond_proxy
60,60,45,Class_ester_x_solute_HBD
60,60,46,Cross_HB_capacity_product
60,60,47,Solute_NumHAcceptors
60,60,48,Class_nonpolar_x_nonpolar_match
60,60,49,Solvent_signed_surface_imbalance
60,60,50,Cross_pos_area_abs_gap
60,60,51,Cross_HBA_solute_x_HBD_solvent
60,60,52,Solvent_LabuteASA
60,60,53,Solvent_sig2
60,60,54,Class_nonpolar_x_solute_sigma2
60,60,55,Solvent_MinPartialCharge
60,60,56,Cross_temperature_x_sigma2_gap
60,60,57,Solvent_M_hb_acc
60,60,58,Cross_hb_acc_moment_product
60,60,59,Solute_signed_surface_imbalance
60,60,60,Solvent_MinAbsPartialCharge
61,33,1,Solute_BertzCT
61,33,2,Temperature_K
61,33,3,Solute_TPSA
61,33,4,Solute_HB_capacity
61,33,5,Solute_MolLogP
61,33,6,Solute_BalabanJ
61,33,7,Solvent_pos_area_frac
61,33,8,Solvent_MaxPartialCharge
61,33,9,Solute_MolWt
61,33,10,Solute_MaxPartialCharge
61,33,11,Solute_RingCount
61,33,12,Solute_M_hb_don
61,33,13,Solute_polar_surface_density
61,33,14,Solute_sig3
61,33,15,Solute_NumAromaticRings
61,33,16,Solute_M_nonpolar
61,33,17,Solute_NumRotatableBonds
61,33,18,Solute_MinAbsPartialCharge
61,33,19,Cross_sigma2_abs_gap
61,33,20,Cross_TPSA_density_abs_gap
61,33,21,Solute_sig2
61,33,22,Solute_MaxAbsPartialCharge
61,33,23,Solute_LabuteASA
61,33,24,Cross_logP_abs_gap
61,33,25,Solute_HeavyAtomCount
61,33,26,Cross_hb_don_moment_product
61,33,27,Cross_HB_directional_balance
61,33,28,Solvent_BalabanJ
61,33,29,Solute_pos_area_frac
61,33,30,Solvent_MolLogP
61,33,31,Solute_M_hb_acc
61,33,32,Solute_MinPartialCharge
61,33,33,Solvent_sigma_asymmetry_abs
61,47,1,Solute_BertzCT
61,47,2,Temperature_K
61,47,3,Solute_TPSA
61,47,4,Solute_HB_capacity
61,47,5,Solute_MolLogP
61,47,6,Solute_BalabanJ
61,47,7,Solvent_pos_area_frac
61,47,8,Solvent_MaxPartialCharge
61,47,9,Solute_MolWt
61,47,10,Solute_MaxPartialCharge
61,47,11,Solute_RingCount
61,47,12,Solute_M_hb_don
61,47,13,Solute_polar_surface_density
61,47,14,Solute_sig3
61,47,15,Solute_NumAromaticRings
61,47,16,Solute_M_nonpolar
61,47,17,Solute_NumRotatableBonds
61,47,18,Solute_MinAbsPartialCharge
61,47,19,Cross_sigma2_abs_gap
61,47,20,Cross_TPSA_density_abs_gap
61,47,21,Solute_sig2
61,47,22,Solute_MaxAbsPartialCharge
61,47,23,Solute_LabuteASA
61,47,24,Cross_logP_abs_gap
61,47,25,Solute_HeavyAtomCount
61,47,26,Cross_hb_don_moment_product
61,47,27,Cross_HB_directional_balance
61,47,28,Solvent_BalabanJ
61,47,29,Solute_pos_area_frac
61,47,30,Solvent_MolLogP
61,47,31,Solute_M_hb_acc
61,47,32,Solute_MinPartialCharge
61,47,33,Solvent_sigma_asymmetry_abs
61,47,34,Solvent_sig3
61,47,35,Solvent_hydrophobic_density
61,47,36,Cross_surface_imbalance_product
61,47,37,Solute_NumHDonors
61,47,38,Cross_nonpolar_match
61,47,39,Solute_neg_area_frac
61,47,40,Cross_sigma3_abs_gap
61,47,41,Class_ester_x_solute_TPSA_density
61,47,42,Solvent_sig2
61,47,43,Cross_HB_capacity_product
61,47,44,Class_ester_x_solute_HBD
61,47,45,Cross_acc_to_don_surface
61,47,46,Solvent_self_hbond_proxy
61,47,47,Solute_signed_surface_imbalance
61,60,1,Solute_BertzCT
61,60,2,Temperature_K
61,60,3,Solute_TPSA
61,60,4,Solute_HB_capacity
61,60,5,Solute_MolLogP
61,60,6,Solute_BalabanJ
61,60,7,Solvent_pos_area_frac
61,60,8,Solvent_MaxPartialCharge
61,60,9,Solute_MolWt
61,60,10,Solute_MaxPartialCharge
61,60,11,Solute_RingCount
61,60,12,Solute_M_hb_don
61,60,13,Solute_polar_surface_density
61,60,14,Solute_sig3
61,60,15,Solute_NumAromaticRings
61,60,16,Solute_M_nonpolar
61,60,17,Solute_NumRotatableBonds
61,60,18,Solute_MinAbsPartialCharge
61,60,19,Cross_sigma2_abs_gap
61,60,20,Cross_TPSA_density_abs_gap
61,60,21,Solute_sig2
61,60,22,Solute_MaxAbsPartialCharge
61,60,23,Solute_LabuteASA
61,60,24,Cross_logP_abs_gap
61,60,25,Solute_HeavyAtomCount
61,60,26,Cross_hb_don_moment_product
61,60,27,Cross_HB_directional_balance
61,60,28,Solvent_BalabanJ
61,60,29,Solute_pos_area_frac
61,60,30,Solvent_MolLogP
61,60,31,Solute_M_hb_acc
61,60,32,Solute_MinPartialCharge
61,60,33,Solvent_sigma_asymmetry_abs
61,60,34,Solvent_sig3
61,60,35,Solvent_hydrophobic_density
61,60,36,Cross_surface_imbalance_product
61,60,37,Solute_NumHDonors
61,60,38,Cross_nonpolar_match
61,60,39,Solute_neg_area_frac
61,60,40,Cross_sigma3_abs_gap
61,60,41,Class_ester_x_solute_TPSA_density
61,60,42,Solvent_sig2
61,60,43,Cross_HB_capacity_product
61,60,44,Class_ester_x_solute_HBD
61,60,45,Cross_acc_to_don_surface
61,60,46,Solvent_self_hbond_proxy
61,60,47,Solute_signed_surface_imbalance
61,60,48,Solvent_signed_surface_imbalance
61,60,49,Cross_pos_area_abs_gap
61,60,50,Solute_NumHAcceptors
61,60,51,Class_nonpolar_x_nonpolar_match
61,60,52,Class_nonpolar_x_solute_sigma2
61,60,53,Solvent_neg_area_frac
61,60,54,Cross_HBA_solute_x_HBD_solvent
61,60,55,Solvent_M_nonpolar
61,60,56,Solvent_LabuteASA
61,60,57,Class_nonpolar_x_solute_TPSA_density
61,60,58,Solvent_MinAbsPartialCharge
61,60,59,Cross_hb_acc_moment_product
61,60,60,Solvent_M_hb_acc
