seed,learner,feature_layer,feature_count,train_n,val_n,test_n,fit_seconds,predict_seconds,R2,MAE,RMSE
45,XGBoost,2D-Elec,33,88054,9784,5424,1.951037458027713,0.0062215420184656,0.6719776391983032,0.5243489742279053,0.7144422393687015
46,XGBoost,2D-Elec,33,88054,9784,5424,2.0438537090085447,0.006630457995925,0.6911052465438843,0.5013375282287598,0.6932991109098695
47,XGBoost,2D-Elec,33,88054,9784,5424,1.9903503750101663,0.0071379580185748,0.6791086196899414,0.5133042335510254,0.7066338618404544
48,XGBoost,2D-Elec,33,88054,9784,5424,1.999544624995906,0.0061420410056598,0.6714730262756348,0.5211871266365051,0.7149916115515488
49,XGBoost,2D-Elec,33,88054,9784,5424,1.9842869589920156,0.0061798749957233,0.6586300134658813,0.5274825096130371,0.7288331268037506
50,XGBoost,2D-Elec,33,88054,9784,5424,2.0144890419906005,0.0066619999706745,0.6857610940933228,0.5012452602386475,0.6992707899110567
51,XGBoost,2D-Elec,33,88054,9784,5424,2.0294702909886837,0.0068248330499045,0.6880178451538086,0.5042873024940491,0.6967552732248258
52,XGBoost,2D-Elec,33,88054,9784,5424,2.036469333048444,0.0069411249714903,0.6803015470504761,0.5073644518852234,0.705319117733489
53,XGBoost,2D-Elec,33,88054,9784,5424,2.033262500015553,0.0067043339950032,0.6681999564170837,0.5226365923881531,0.7185443915800913
54,XGBoost,2D-Elec,33,88054,9784,5424,2.0434467080049217,0.0064643750083632,0.6671513319015503,0.5251564383506775,0.7196789833191042
55,XGBoost,2D-Elec,33,88054,9784,5424,2.216234458028339,0.0071032919804565,0.6822518110275269,0.5119342803955078,0.7031645233913988
56,XGBoost,2D-Elec,33,88054,9784,5424,2.187189915974159,0.007176834042184,0.6940027475357056,0.4967591464519501,0.6900398416350108
57,XGBoost,2D-Elec,33,88054,9784,5424,2.148338667000644,0.0070574170094914,0.6777310371398926,0.5098986625671387,0.708149021141918
58,XGBoost,2D-Elec,33,88054,9784,5424,2.078163666999899,0.0066240000305697,0.6904134750366211,0.5122129917144775,0.6940750297160829
59,XGBoost,2D-Elec,33,88054,9784,5424,2.064439542009495,0.0071183749823831,0.6805682182312012,0.5116012096405029,0.7050249285720795
60,XGBoost,2D-Elec,33,88054,9784,5424,2.0593663749750704,0.0069574170047417,0.6827151775360107,0.5099579095840454,0.7026516274573091
