learner,feature_layer,seed,SMILES_Solvent,Solvent_Name,n_rows,R2,MAE,RMSE
HistGradientBoosting,2D-Elec,47,CCCOC(C)=O,n-Propyl acetate,1046,0.920931648584391,0.15851736704073152,0.22576273471736438
HistGradientBoosting,2D-Elec,47,CS(C)=O,DMSO,1076,-0.19381641224985535,0.9180777312808901,1.127000027296934
HistGradientBoosting,2D-Elec,47,OCCO,Ethylene glycol,1111,0.7103986564902767,0.4218110668897359,0.5658265909369411
XGBoost,Sigma-Solv,47,C1CCCCC1,Cyclohexane,1142,0.5473039639433599,0.7587717875789853,0.962066678200892
XGBoost,Sigma-Solv,47,CN1CCCC1=O,NMP,1049,0.6371917062561714,0.35946985337253196,0.472171032283843
XGBoost,Sigma-Solv,47,CCCOC(C)=O,n-Propyl acetate,1046,0.9208485198202557,0.17741691115551328,0.22588138172716546
XGBoost,Sigma-Solv,47,CS(C)=O,DMSO,1076,0.6079807945599176,0.4997136981685009,0.6458160381213447
XGBoost,Sigma-Solv,47,OCCO,Ethylene glycol,1111,0.7159512387945652,0.4221713191476563,0.5603759870491413
RandomForest,Sigma-Solv,47,C1CCCCC1,Cyclohexane,1142,0.5113601076131825,0.7750392153425675,0.9995310431465659
RandomForest,Sigma-Solv,47,CN1CCCC1=O,NMP,1049,0.5754365933245214,0.40170698300590857,0.5107778033614297
RandomForest,Sigma-Solv,47,CCCOC(C)=O,n-Propyl acetate,1046,0.9580474015058869,0.11281782834948106,0.1644486634396045
RandomForest,Sigma-Solv,47,CS(C)=O,DMSO,1076,0.4897983275069441,0.559975619615946,0.7367600911698895
RandomForest,Sigma-Solv,47,OCCO,Ethylene glycol,1111,0.6892311136552685,0.4328039153532312,0.5861406381211215
ExtraTrees,Sigma-Solv,47,C1CCCCC1,Cyclohexane,1142,0.5076404284469835,0.7715865918488678,1.0033282014818024
ExtraTrees,Sigma-Solv,47,CN1CCCC1=O,NMP,1049,0.6585531682595551,0.3664768940074228,0.45805990640401
ExtraTrees,Sigma-Solv,47,CCCOC(C)=O,n-Propyl acetate,1046,0.965751758972598,0.09910864369912703,0.14858331751072296
ExtraTrees,Sigma-Solv,47,CS(C)=O,DMSO,1076,0.5488801846634613,0.5234574463673376,0.6927891953948971
ExtraTrees,Sigma-Solv,47,OCCO,Ethylene glycol,1111,0.667577028241217,0.44741681753884827,0.6062176558571959
HistGradientBoosting,Sigma-Solv,47,C1CCCCC1,Cyclohexane,1142,0.5956574177118976,0.7104767480110197,0.9092358836973455
HistGradientBoosting,Sigma-Solv,47,CN1CCCC1=O,NMP,1049,0.684805645777326,0.34867892009697515,0.4400985637519997
HistGradientBoosting,Sigma-Solv,47,CCCOC(C)=O,n-Propyl acetate,1046,0.9235126277881067,0.16119447806017842,0.22204744768877624
HistGradientBoosting,Sigma-Solv,47,CS(C)=O,DMSO,1076,0.6535219011560456,0.46577269408256056,0.607145873764534
HistGradientBoosting,Sigma-Solv,47,OCCO,Ethylene glycol,1111,0.7308416253812817,0.42210316257961034,0.545490279002141
XGBoost,CAT-Solv-47,47,C1CCCCC1,Cyclohexane,1142,0.629419594042055,0.684120644976931,0.8704484441496922
XGBoost,CAT-Solv-47,47,CN1CCCC1=O,NMP,1049,0.752981996023154,0.2974145689017949,0.3896054652775821
XGBoost,CAT-Solv-47,47,CCCOC(C)=O,n-Propyl acetate,1046,0.9157390950689319,0.18020685287560056,0.23305797828262798
XGBoost,CAT-Solv-47,47,CS(C)=O,DMSO,1076,0.6402683030727844,0.4754553457221513,0.6186492733738933
XGBoost,CAT-Solv-47,47,OCCO,Ethylene glycol,1111,0.7381235351904492,0.4057226664355936,0.5380607365905
RandomForest,CAT-Solv-47,47,C1CCCCC1,Cyclohexane,1142,0.5064666686132936,0.7684547229453498,1.0045234309160609
RandomForest,CAT-Solv-47,47,CN1CCCC1=O,NMP,1049,0.31203539788166024,0.5126829412207173,0.6501952357011245
RandomForest,CAT-Solv-47,47,CCCOC(C)=O,n-Propyl acetate,1046,0.9408854186947276,0.14281548794065588,0.19520827521696446
RandomForest,CAT-Solv-47,47,CS(C)=O,DMSO,1076,0.34979769408205874,0.6049827974775344,0.8317243315583508
RandomForest,CAT-Solv-47,47,OCCO,Ethylene glycol,1111,0.6877448302317664,0.43996535516110646,0.5875406044949505
ExtraTrees,CAT-Solv-47,47,C1CCCCC1,Cyclohexane,1142,0.6088350176988666,0.675462714748245,0.8942970775989374
ExtraTrees,CAT-Solv-47,47,CN1CCCC1=O,NMP,1049,0.6417803823991,0.36272761545811943,0.4691756013789497
ExtraTrees,CAT-Solv-47,47,CCCOC(C)=O,n-Propyl acetate,1046,0.9671759268646949,0.1002383744691125,0.14546119499041782
ExtraTrees,CAT-Solv-47,47,CS(C)=O,DMSO,1076,0.5315819166415938,0.5372051898443947,0.7059468104193506
ExtraTrees,CAT-Solv-47,47,OCCO,Ethylene glycol,1111,0.6745698508947894,0.446721578479969,0.5998075935948745
HistGradientBoosting,CAT-Solv-47,47,C1CCCCC1,Cyclohexane,1142,0.6603548768182308,0.656117475433188,0.8333252063987979
HistGradientBoosting,CAT-Solv-47,47,CN1CCCC1=O,NMP,1049,0.7272421046578339,0.3258014966677447,0.40940147376673686
HistGradientBoosting,CAT-Solv-47,47,CCCOC(C)=O,n-Propyl acetate,1046,0.9290246394730538,0.15141730782451968,0.213897012527448
HistGradientBoosting,CAT-Solv-47,47,CS(C)=O,DMSO,1076,0.6376662579491186,0.48267948045892706,0.6208826779703508
HistGradientBoosting,CAT-Solv-47,47,OCCO,Ethylene glycol,1111,0.7337068145540326,0.40391060349372815,0.5425791407503372
XGBoost,2D-Min,48,C1CCCCC1,Cyclohexane,1142,0.28319153014991516,0.9794060519121465,1.210607586454887
XGBoost,2D-Min,48,CN1CCCC1=O,NMP,1049,-0.29393691879997674,0.7498381477095456,0.8916969651974613
XGBoost,2D-Min,48,CCCOC(C)=O,n-Propyl acetate,1046,0.899757181600795,0.18232025054370446,0.25420117260692665
XGBoost,2D-Min,48,CS(C)=O,DMSO,1076,0.4828759358754252,0.5899815196765563,0.7417414141626208
XGBoost,2D-Min,48,OCCO,Ethylene glycol,1111,0.5388877517420689,0.5308695349189255,0.7139805749173804
RandomForest,2D-Min,48,C1CCCCC1,Cyclohexane,1142,0.3766433437952792,0.8743801343956248,1.1289380935582656
RandomForest,2D-Min,48,CN1CCCC1=O,NMP,1049,-0.8720751335061978,0.9232366987068034,1.0725619197120349
RandomForest,2D-Min,48,CCCOC(C)=O,n-Propyl acetate,1046,0.9400912589751409,0.1258069142593408,0.19651513849716576
RandomForest,2D-Min,48,CS(C)=O,DMSO,1076,-0.11765927516272945,0.8389465676285195,1.0904603207712293
RandomForest,2D-Min,48,OCCO,Ethylene glycol,1111,0.7099330018716874,0.4132108067134817,0.5662813090227308
ExtraTrees,2D-Min,48,C1CCCCC1,Cyclohexane,1142,0.23536050537380315,1.0011937110874618,1.2503459452214094
ExtraTrees,2D-Min,48,CN1CCCC1=O,NMP,1049,-0.047332425223118424,0.6752113905091336,0.8022375963930392
ExtraTrees,2D-Min,48,CCCOC(C)=O,n-Propyl acetate,1046,0.9459663245829137,0.11472110346961022,0.18663073656335377
ExtraTrees,2D-Min,48,CS(C)=O,DMSO,1076,0.15696222500669876,0.7201733208909382,0.9470625674187316
ExtraTrees,2D-Min,48,OCCO,Ethylene glycol,1111,0.6930703101012992,0.41834450576634774,0.582508835806294
HistGradientBoosting,2D-Min,48,C1CCCCC1,Cyclohexane,1142,0.2502198667955866,0.9914173314360236,1.2381372546421505
HistGradientBoosting,2D-Min,48,CN1CCCC1=O,NMP,1049,-0.17927236114502287,0.6981154296259575,0.8512709171063952
HistGradientBoosting,2D-Min,48,CCCOC(C)=O,n-Propyl acetate,1046,0.8755440651358636,0.20483829000435383,0.2832426969530764
HistGradientBoosting,2D-Min,48,CS(C)=O,DMSO,1076,0.10834181966297807,0.7893789083066176,0.9739896751327279
HistGradientBoosting,2D-Min,48,OCCO,Ethylene glycol,1111,0.49957223764267966,0.5762240740783845,0.7437958735422057
XGBoost,2D-Elec,48,C1CCCCC1,Cyclohexane,1142,0.46347224690602506,0.8214374102679544,1.0473646767241616
XGBoost,2D-Elec,48,CN1CCCC1=O,NMP,1049,0.42485539435610153,0.4707955881754843,0.5944964447840536
XGBoost,2D-Elec,48,CCCOC(C)=O,n-Propyl acetate,1046,0.9316063805595801,0.155076784072897,0.20997070625091135
XGBoost,2D-Elec,48,CS(C)=O,DMSO,1076,0.33395081633533885,0.7031405400612686,0.8417988035768588
XGBoost,2D-Elec,48,OCCO,Ethylene glycol,1111,0.7225798098289349,0.42860786711861176,0.5537989138098041
RandomForest,2D-Elec,48,C1CCCCC1,Cyclohexane,1142,0.5176483490812872,0.7565913470957961,0.9930788019690525
RandomForest,2D-Elec,48,CN1CCCC1=O,NMP,1049,0.05053213616916474,0.5959022568873602,0.7638373161124908
RandomForest,2D-Elec,48,CCCOC(C)=O,n-Propyl acetate,1046,0.9574515779111732,0.10922271265403574,0.16561232137830742
RandomForest,2D-Elec,48,CS(C)=O,DMSO,1076,-0.20225176365611142,0.9078784613797628,1.130974636400856
RandomForest,2D-Elec,48,OCCO,Ethylene glycol,1111,0.7127458080131905,0.41379105717904624,0.5635289796151662
ExtraTrees,2D-Elec,48,C1CCCCC1,Cyclohexane,1142,0.4311348805191022,0.8409153236639617,1.0784660539224293
ExtraTrees,2D-Elec,48,CN1CCCC1=O,NMP,1049,0.39482059792263857,0.4998286515683902,0.6098216031386706
ExtraTrees,2D-Elec,48,CCCOC(C)=O,n-Propyl acetate,1046,0.9648706439236688,0.09707151398480567,0.1504825042361927
ExtraTrees,2D-Elec,48,CS(C)=O,DMSO,1076,-0.025807283162117,0.8425734095549787,1.0446914565834033
ExtraTrees,2D-Elec,48,OCCO,Ethylene glycol,1111,0.6562232656617504,0.43211750532821136,0.6164832879361566
HistGradientBoosting,2D-Elec,48,C1CCCCC1,Cyclohexane,1142,0.49311032763753604,0.8155227782620921,1.0180252464103652
HistGradientBoosting,2D-Elec,48,CN1CCCC1=O,NMP,1049,0.22734162731766627,0.52993240171409,0.6890559606224517
HistGradientBoosting,2D-Elec,48,CCCOC(C)=O,n-Propyl acetate,1046,0.9233158580527792,0.1576834269904162,0.22233288142722496
HistGradientBoosting,2D-Elec,48,CS(C)=O,DMSO,1076,-0.04178426173352179,0.8686913712909101,1.052795573105469
HistGradientBoosting,2D-Elec,48,OCCO,Ethylene glycol,1111,0.6573672304425894,0.44378391604404527,0.6154567163723678
XGBoost,Sigma-Solv,48,C1CCCCC1,Cyclohexane,1142,0.6179663455106202,0.6807682974383222,0.8837972348407209
XGBoost,Sigma-Solv,48,CN1CCCC1=O,NMP,1049,0.6447300317948447,0.3606824497611921,0.4672399673674186
XGBoost,Sigma-Solv,48,CCCOC(C)=O,n-Propyl acetate,1046,0.925195707954815,0.17062659360660576,0.2195908166289584
XGBoost,Sigma-Solv,48,CS(C)=O,DMSO,1076,0.6182601193897839,0.48744911878133806,0.6372926660528051
XGBoost,Sigma-Solv,48,OCCO,Ethylene glycol,1111,0.7462091177472716,0.39654975157058425,0.5296891472361155
RandomForest,Sigma-Solv,48,C1CCCCC1,Cyclohexane,1142,0.5281546086165481,0.7567444870449971,0.9822039713152526
RandomForest,Sigma-Solv,48,CN1CCCC1=O,NMP,1049,0.567308979166018,0.4077846567707041,0.5156436546109088
RandomForest,Sigma-Solv,48,CCCOC(C)=O,n-Propyl acetate,1046,0.955744271995533,0.11575784260076281,0.16890233746744182
RandomForest,Sigma-Solv,48,CS(C)=O,DMSO,1076,0.4835592960453282,0.565939891654524,0.7412511603344506
RandomForest,Sigma-Solv,48,OCCO,Ethylene glycol,1111,0.6857874033274423,0.44046851596975356,0.5893792787171412
ExtraTrees,Sigma-Solv,48,C1CCCCC1,Cyclohexane,1142,0.4833131920411895,0.7963771818794644,1.0278163303213104
ExtraTrees,Sigma-Solv,48,CN1CCCC1=O,NMP,1049,0.6878582149625952,0.35070328388056693,0.4379622630347016
ExtraTrees,Sigma-Solv,48,CCCOC(C)=O,n-Propyl acetate,1046,0.9638760112403648,0.10154365212080162,0.15259797288823454
ExtraTrees,Sigma-Solv,48,CS(C)=O,DMSO,1076,0.5412640159782577,0.5261792968577803,0.6986128315104619
ExtraTrees,Sigma-Solv,48,OCCO,Ethylene glycol,1111,0.6679911120236306,0.4445521041942309,0.6058399696825592
HistGradientBoosting,Sigma-Solv,48,C1CCCCC1,Cyclohexane,1142,0.5662820412908354,0.7480905926829455,0.9416847330748519
HistGradientBoosting,Sigma-Solv,48,CN1CCCC1=O,NMP,1049,0.7264035092860732,0.31669445350773145,0.41003034410456596
HistGradientBoosting,Sigma-Solv,48,CCCOC(C)=O,n-Propyl acetate,1046,0.8977605031353463,0.18958663814076393,0.2567203327785156
HistGradientBoosting,Sigma-Solv,48,CS(C)=O,DMSO,1076,0.6700616563756453,0.46052661527169153,0.5924770726071608
HistGradientBoosting,Sigma-Solv,48,OCCO,Ethylene glycol,1111,0.7342901220099649,0.4116520231745798,0.5419845630791812
XGBoost,CAT-Solv-47,48,C1CCCCC1,Cyclohexane,1142,0.6927400713899137,0.60963154631312,0.7926013170304319
XGBoost,CAT-Solv-47,48,CN1CCCC1=O,NMP,1049,0.7463522364581763,0.30666669881344133,0.39479919191743434
XGBoost,CAT-Solv-47,48,CCCOC(C)=O,n-Propyl acetate,1046,0.9124273184991627,0.1834061354509877,0.237593874271088
XGBoost,CAT-Solv-47,48,CS(C)=O,DMSO,1076,0.6779440913699988,0.45597021309075453,0.5853569642086597
XGBoost,CAT-Solv-47,48,OCCO,Ethylene glycol,1111,0.7355168068066322,0.4038010770711071,0.5407320440906204
RandomForest,CAT-Solv-47,48,C1CCCCC1,Cyclohexane,1142,0.5299541867761722,0.7524997654898488,0.9803291608445959
RandomForest,CAT-Solv-47,48,CN1CCCC1=O,NMP,1049,0.3101725191303035,0.5174850894246729,0.6510749437880556
RandomForest,CAT-Solv-47,48,CCCOC(C)=O,n-Propyl acetate,1046,0.9389449864393021,0.14359626240109438,0.19838625595251783
RandomForest,CAT-Solv-47,48,CS(C)=O,DMSO,1076,0.351784434665361,0.5998911598530244,0.8304526622074534
RandomForest,CAT-Solv-47,48,OCCO,Ethylene glycol,1111,0.6888300544329391,0.44240100068965005,0.5865187347126889
ExtraTrees,CAT-Solv-47,48,C1CCCCC1,Cyclohexane,1142,0.6191069920392493,0.6641149078708246,0.8824768618337179
ExtraTrees,CAT-Solv-47,48,CN1CCCC1=O,NMP,1049,0.6547155019060498,0.361753972050707,0.4606268789143642
ExtraTrees,CAT-Solv-47,48,CCCOC(C)=O,n-Propyl acetate,1046,0.9631988310791297,0.1085909588450979,0.1540216324086957
ExtraTrees,CAT-Solv-47,48,CS(C)=O,DMSO,1076,0.5669702700050312,0.5181990186294746,0.6787565148845793
ExtraTrees,CAT-Solv-47,48,OCCO,Ethylene glycol,1111,0.6785727612850492,0.4432022286267243,0.5961072526194972
HistGradientBoosting,CAT-Solv-47,48,C1CCCCC1,Cyclohexane,1142,0.6855305711964901,0.6326282776010673,0.8018461400083172
HistGradientBoosting,CAT-Solv-47,48,CN1CCCC1=O,NMP,1049,0.7202026166355596,0.32350959265666523,0.4146508506968094
HistGradientBoosting,CAT-Solv-47,48,CCCOC(C)=O,n-Propyl acetate,1046,0.9227113442171403,0.1647534120193847,0.2232075046385871
HistGradientBoosting,CAT-Solv-47,48,CS(C)=O,DMSO,1076,0.6954815958146974,0.434571686303921,0.5691961142390781
HistGradientBoosting,CAT-Solv-47,48,OCCO,Ethylene glycol,1111,0.7495306439578353,0.39511130385094134,0.5262115382760494
XGBoost,2D-Min,49,C1CCCCC1,Cyclohexane,1142,0.25622600295102294,0.98543348053919,1.2331682157420039
XGBoost,2D-Min,49,CN1CCCC1=O,NMP,1049,-0.3035206356548279,0.7630514124635033,0.894993109542788
XGBoost,2D-Min,49,CCCOC(C)=O,n-Propyl acetate,1046,0.8970812292322894,0.18344780995734233,0.2575717392183399
XGBoost,2D-Min,49,CS(C)=O,DMSO,1076,0.4847283435567409,0.5836142918395593,0.7404117137414994
XGBoost,2D-Min,49,OCCO,Ethylene glycol,1111,0.5111144132413723,0.5399451552124996,0.7351681503786027
RandomForest,2D-Min,49,C1CCCCC1,Cyclohexane,1142,0.38992615647206963,0.8568632021759333,1.11684532248191
RandomForest,2D-Min,49,CN1CCCC1=O,NMP,1049,-0.8196222696423827,0.9067237842916787,1.0574293439914964
RandomForest,2D-Min,49,CCCOC(C)=O,n-Propyl acetate,1046,0.9395711683247673,0.12771089575851283,0.1973663066277804
RandomForest,2D-Min,49,CS(C)=O,DMSO,1076,-0.08590076963167581,0.8300472560676491,1.0748558499213874
RandomForest,2D-Min,49,OCCO,Ethylene glycol,1111,0.7108866759534345,0.4148180475560008,0.5653496407692472
ExtraTrees,2D-Min,49,C1CCCCC1,Cyclohexane,1142,0.23465815705610216,1.001439978736048,1.2509200568193972
ExtraTrees,2D-Min,49,CN1CCCC1=O,NMP,1049,-0.057769374073624924,0.6821809524248469,0.8062249438054611
ExtraTrees,2D-Min,49,CCCOC(C)=O,n-Propyl acetate,1046,0.9396789241594217,0.12103169712179479,0.19719025771292809
ExtraTrees,2D-Min,49,CS(C)=O,DMSO,1076,0.1558533928502528,0.7249895502714934,0.9476851897861035
ExtraTrees,2D-Min,49,OCCO,Ethylene glycol,1111,0.6783950375680425,0.4230699485129586,0.596272029812478
HistGradientBoosting,2D-Min,49,C1CCCCC1,Cyclohexane,1142,0.31635558502155725,0.9320239775970147,1.1822707963890569
HistGradientBoosting,2D-Min,49,CN1CCCC1=O,NMP,1049,-0.4682182066002807,0.8196088460103111,0.9498522131806737
HistGradientBoosting,2D-Min,49,CCCOC(C)=O,n-Propyl acetate,1046,0.8889646032317399,0.20047483741173833,0.26753563661769725
HistGradientBoosting,2D-Min,49,CS(C)=O,DMSO,1076,0.10705308967007676,0.7816704498950392,0.9746932835994163
HistGradientBoosting,2D-Min,49,OCCO,Ethylene glycol,1111,0.6565781733335585,0.4709671176050202,0.6161649837499585
XGBoost,2D-Elec,49,C1CCCCC1,Cyclohexane,1142,0.48371634349624115,0.8041949989896122,1.027415268689024
XGBoost,2D-Elec,49,CN1CCCC1=O,NMP,1049,0.37999499030151696,0.4853553960593969,0.6172460731693362
XGBoost,2D-Elec,49,CCCOC(C)=O,n-Propyl acetate,1046,0.9248937717365651,0.15687969760631115,0.22003354289964194
XGBoost,2D-Elec,49,CS(C)=O,DMSO,1076,0.21144206624706186,0.7616247748757645,0.9159504002645321
XGBoost,2D-Elec,49,OCCO,Ethylene glycol,1111,0.7372547611208509,0.40497963968829576,0.53895250470795
RandomForest,2D-Elec,49,C1CCCCC1,Cyclohexane,1142,0.519478599727117,0.7485051698665797,0.9911929262100553
RandomForest,2D-Elec,49,CN1CCCC1=O,NMP,1049,0.03237775185932623,0.5902498538796788,0.7711052483268782
RandomForest,2D-Elec,49,CCCOC(C)=O,n-Propyl acetate,1046,0.9604108891302573,0.1080670438221282,0.15974923580098907
RandomForest,2D-Elec,49,CS(C)=O,DMSO,1076,-0.19808816903192694,0.907708817140813,1.1290145627816512
RandomForest,2D-Elec,49,OCCO,Ethylene glycol,1111,0.7078528285413521,0.41603803446891496,0.5683081837185382
ExtraTrees,2D-Elec,49,C1CCCCC1,Cyclohexane,1142,0.47108667545063587,0.808087181593171,1.0399059928759515
ExtraTrees,2D-Elec,49,CN1CCCC1=O,NMP,1049,0.35258939894187225,0.5124364489068931,0.6307403861025576
ExtraTrees,2D-Elec,49,CCCOC(C)=O,n-Propyl acetate,1046,0.9629665974762196,0.09772105900216747,0.15450684452280594
ExtraTrees,2D-Elec,49,CS(C)=O,DMSO,1076,-0.03012429703775399,0.8529865933714023,1.0468873917375732
ExtraTrees,2D-Elec,49,OCCO,Ethylene glycol,1111,0.6689482964607188,0.4230002191638719,0.6049660184428084
HistGradientBoosting,2D-Elec,49,C1CCCCC1,Cyclohexane,1142,0.447405979753011,0.8536294328521015,1.0629306187081555
HistGradientBoosting,2D-Elec,49,CN1CCCC1=O,NMP,1049,0.3628266741744408,0.47947419182085355,0.6257336774014044
HistGradientBoosting,2D-Elec,49,CCCOC(C)=O,n-Propyl acetate,1046,0.9281881484776385,0.1544188779785945,0.21515377844309955
HistGradientBoosting,2D-Elec,49,CS(C)=O,DMSO,1076,-0.07460499652479124,0.8799951979311531,1.0692507948302568
HistGradientBoosting,2D-Elec,49,OCCO,Ethylene glycol,1111,0.6905198538187205,0.4353535890562703,0.5849240302572931
XGBoost,Sigma-Solv,49,C1CCCCC1,Cyclohexane,1142,0.5745981807697722,0.7350571105963609,0.9326130718763167
XGBoost,Sigma-Solv,49,CN1CCCC1=O,NMP,1049,0.6447860681352873,0.3602687800536955,0.4672031172917923
XGBoost,Sigma-Solv,49,CCCOC(C)=O,n-Propyl acetate,1046,0.9162015943890722,0.1799691140122915,0.23241748270055013
XGBoost,Sigma-Solv,49,CS(C)=O,DMSO,1076,0.5942344285060733,0.5072911552177514,0.6570414247384156
XGBoost,Sigma-Solv,49,OCCO,Ethylene glycol,1111,0.7225339288111619,0.4201863121104035,0.553844706813046
RandomForest,Sigma-Solv,49,C1CCCCC1,Cyclohexane,1142,0.500910386986031,0.7769928296065993,1.0101621521650197
RandomForest,Sigma-Solv,49,CN1CCCC1=O,NMP,1049,0.5739809861094072,0.40805343718365983,0.5116526499362037
RandomForest,Sigma-Solv,49,CCCOC(C)=O,n-Propyl acetate,1046,0.9564577899844527,0.11297031173987225,0.16753523120873592
RandomForest,Sigma-Solv,49,CS(C)=O,DMSO,1076,0.4879762916180933,0.5628928508416888,0.7380744801998228
RandomForest,Sigma-Solv,49,OCCO,Ethylene glycol,1111,0.697210577078199,0.43569631765214395,0.5785666779157479
ExtraTrees,Sigma-Solv,49,C1CCCCC1,Cyclohexane,1142,0.49891164583669834,0.7758082153847611,1.0121828666656207
ExtraTrees,Sigma-Solv,49,CN1CCCC1=O,NMP,1049,0.674500923171842,0.3557396393275019,0.44723482848967844
ExtraTrees,Sigma-Solv,49,CCCOC(C)=O,n-Propyl acetate,1046,0.9659977323973791,0.0991207571044534,0.14804878778171468
ExtraTrees,Sigma-Solv,49,CS(C)=O,DMSO,1076,0.5314948504984907,0.5405564156715684,0.7060124154977461
ExtraTrees,Sigma-Solv,49,OCCO,Ethylene glycol,1111,0.6772021178515166,0.4380202673398395,0.5973768732679368
HistGradientBoosting,Sigma-Solv,49,C1CCCCC1,Cyclohexane,1142,0.566873812850708,0.7444957646209952,0.9410420891096645
HistGradientBoosting,Sigma-Solv,49,CN1CCCC1=O,NMP,1049,0.6899368409810449,0.3390456465085326,0.43650158003516976
HistGradientBoosting,Sigma-Solv,49,CCCOC(C)=O,n-Propyl acetate,1046,0.914562598338928,0.16881232619910425,0.23467937950799345
HistGradientBoosting,Sigma-Solv,49,CS(C)=O,DMSO,1076,0.6376409399996825,0.47669152597318554,0.6209043695765051
HistGradientBoosting,Sigma-Solv,49,OCCO,Ethylene glycol,1111,0.7381746150335703,0.3968712571174759,0.5380082587964784
XGBoost,CAT-Solv-47,49,C1CCCCC1,Cyclohexane,1142,0.65623370951679,0.6506092235020979,0.8383656404264254
XGBoost,CAT-Solv-47,49,CN1CCCC1=O,NMP,1049,0.7328181612257938,0.3124413777718694,0.4051951174824005
XGBoost,CAT-Solv-47,49,CCCOC(C)=O,n-Propyl acetate,1046,0.9083551669649585,0.19179326462866586,0.24305519466814052
XGBoost,CAT-Solv-47,49,CS(C)=O,DMSO,1076,0.6949894769250893,0.4284976384962302,0.569655855059265
XGBoost,CAT-Solv-47,49,OCCO,Ethylene glycol,1111,0.7234376966588394,0.4073279448802204,0.5529419742743953
RandomForest,CAT-Solv-47,49,C1CCCCC1,Cyclohexane,1142,0.5251297265595516,0.7595387091142242,0.9853472728712446
RandomForest,CAT-Solv-47,49,CN1CCCC1=O,NMP,1049,0.30749576773645193,0.5199348947622614,0.6523369103387426
RandomForest,CAT-Solv-47,49,CCCOC(C)=O,n-Propyl acetate,1046,0.9413907494602249,0.13926345032520068,0.19437213240128476
RandomForest,CAT-Solv-47,49,CS(C)=O,DMSO,1076,0.3746831165607134,0.5876814070934941,0.8156526121079168
RandomForest,CAT-Solv-47,49,OCCO,Ethylene glycol,1111,0.6888858420625439,0.44434333173231955,0.5864661557970725
ExtraTrees,CAT-Solv-47,49,C1CCCCC1,Cyclohexane,1142,0.6011118925117049,0.6743105359489395,0.903082384824976
ExtraTrees,CAT-Solv-47,49,CN1CCCC1=O,NMP,1049,0.6306414375018117,0.37549506054067516,0.476414336513903
ExtraTrees,CAT-Solv-47,49,CCCOC(C)=O,n-Propyl acetate,1046,0.9665342152197848,0.1033968129553329,0.14687619805707108
ExtraTrees,CAT-Solv-47,49,CS(C)=O,DMSO,1076,0.5466576236563301,0.5212961603863973,0.6944937030896573
ExtraTrees,CAT-Solv-47,49,OCCO,Ethylene glycol,1111,0.6886147723925069,0.4351591847604387,0.5867215902904097
HistGradientBoosting,CAT-Solv-47,49,C1CCCCC1,Cyclohexane,1142,0.6410214276597419,0.6686786819531741,0.8567144458658539
HistGradientBoosting,CAT-Solv-47,49,CN1CCCC1=O,NMP,1049,0.7403602077139415,0.3132730442889763,0.3994352263982522
HistGradientBoosting,CAT-Solv-47,49,CCCOC(C)=O,n-Propyl acetate,1046,0.9286272200403947,0.14533446222375354,0.21449502403397755
HistGradientBoosting,CAT-Solv-47,49,CS(C)=O,DMSO,1076,0.6575965420252032,0.4663115756514978,0.603565246506335
HistGradientBoosting,CAT-Solv-47,49,OCCO,Ethylene glycol,1111,0.6926388904441603,0.429076616972561,0.582918078580457
XGBoost,2D-Min,50,C1CCCCC1,Cyclohexane,1142,0.24889490415637727,1.0059456640291977,1.2392307495427262
XGBoost,2D-Min,50,CN1CCCC1=O,NMP,1049,-0.29917967617013863,0.754678025743399,0.8935016223105511
XGBoost,2D-Min,50,CCCOC(C)=O,n-Propyl acetate,1046,0.8986472200828934,0.18633286491560466,0.25560464851699416
XGBoost,2D-Min,50,CS(C)=O,DMSO,1076,0.4353368928140622,0.609200697869389,0.7750859433943275
XGBoost,2D-Min,50,OCCO,Ethylene glycol,1111,0.6177028956908299,0.497090869432866,0.6501050973938394
RandomForest,2D-Min,50,C1CCCCC1,Cyclohexane,1142,0.36890565360804994,0.882167151305982,1.1359232056538102
RandomForest,2D-Min,50,CN1CCCC1=O,NMP,1049,-0.8816583480260212,0.9202110696235226,1.0753036554008788
RandomForest,2D-Min,50,CCCOC(C)=O,n-Propyl acetate,1046,0.9414608057211505,0.12493805321489625,0.19425593012720518
RandomForest,2D-Min,50,CS(C)=O,DMSO,1076,-0.08329226508329701,0.8296453494332688,1.0735640872441545
RandomForest,2D-Min,50,OCCO,Ethylene glycol,1111,0.7123722168232323,0.41610443765126853,0.5638953120498024
ExtraTrees,2D-Min,50,C1CCCCC1,Cyclohexane,1142,0.21426373605643512,1.0185388143244283,1.2674774042273165
ExtraTrees,2D-Min,50,CN1CCCC1=O,NMP,1049,-0.01982534973176797,0.6635949899427246,0.7916325405825784
ExtraTrees,2D-Min,50,CCCOC(C)=O,n-Propyl acetate,1046,0.9434389795822049,0.11497745183899745,0.19094554633995695
ExtraTrees,2D-Min,50,CS(C)=O,DMSO,1076,0.17557278754401207,0.7122806397153344,0.9365507439791337
ExtraTrees,2D-Min,50,OCCO,Ethylene glycol,1111,0.6921118123668807,0.4182231347873245,0.5834176729082847
HistGradientBoosting,2D-Min,50,C1CCCCC1,Cyclohexane,1142,0.16865731540457607,1.0538943269014445,1.3037426311328812
HistGradientBoosting,2D-Min,50,CN1CCCC1=O,NMP,1049,-0.4178752007147002,0.7740126468527835,0.9334256688630292
